-0.338309521,0.425138686,3.184000000,20.678799868
-0.338309521,0.425138686,3.184000000,20.702108622
-0.358140813,0.422799589,3.384000000,20.738280535
-0.358140813,0.422799589,3.384000000,20.798136711
-0.358140813,0.422799589,3.384000000,20.821089506
-0.358140813,0.422799589,3.384000000,20.860278368
-0.358140813,0.422799589,3.384000000,20.880491018
-0.358140813,0.422799589,3.384000000,20.899842024
-0.358140813,0.422799589,3.384000000,20.941734076
-0.358140813,0.422799589,3.384000000,20.980139256
-0.358140813,0.422799589,3.384000000,21.001041412
-0.358140813,0.422799589,3.384000000,21.021654844
-0.377112093,0.416567249,3.584000000,21.058570862
-0.377112093,0.416567249,3.584000000,21.080619812
-0.377112093,0.416567249,3.584000000,21.117807388
-0.377112093,0.416567249,3.584000000,21.159242630
-0.394467035,0.406690129,3.784000000,21.179680347
-0.394467035,0.406690129,3.784000000,21.219428301
-0.394467035,0.406690129,3.784000000,21.240369558
-0.394467035,0.406690129,3.784000000,21.281139612
-0.409513753,0.393561999,3.984000000,21.301856518
-0.409513753,0.393561999,3.984000000,21.343252897
-0.361998783,0.426042651,3.366000000,21.380466938
-0.361998783,0.426042651,3.366000000,21.402314186
-0.361998783,0.426042651,3.366000000,21.449123621
-0.361998783,0.426042651,3.366000000,21.499483824
-0.381079166,0.420152785,3.566000000,21.539897919
-0.381079166,0.420152785,3.566000000,21.580539465
-0.398609075,0.410589638,3.766000000,21.619453669
-0.398609075,0.410589638,3.766000000,21.624816418
-0.398609075,0.410589638,3.766000000,21.647940636
-0.398609075,0.410589638,3.766000000,21.679241419
-0.413889649,0.397734461,3.966000000,21.702077389
-0.413889649,0.397734461,3.966000000,21.741198063
-0.413889649,0.397734461,3.966000000,21.779708385
-0.413889649,0.397734461,3.966000000,21.799801350
-0.426311699,0.382099751,4.166000000,21.821512461
-0.426311699,0.382099751,4.166000000,21.861079454
-0.455500911,0.418849487,3.815000000,21.900934696
-0.455500911,0.418849487,3.815000000,21.931358099
-0.455500911,0.418849487,3.815000000,21.960712433
-0.470133493,0.405261292,4.015000000,21.998241186
-0.470133493,0.405261292,4.015000000,22.020464420
-0.470133493,0.405261292,4.015000000,22.060042620
-0.470133493,0.405261292,4.015000000,22.097782135
-0.481774839,0.389036910,4.215000000,22.139407873
-0.481774839,0.389036910,4.215000000,22.179440022
-0.481774839,0.389036910,4.215000000,22.199673176
-0.489960847,0.370823157,4.415000000,22.221630573
-0.489960847,0.370823157,4.415000000,22.262076616
-0.489960847,0.370823157,4.415000000,22.301383972
-0.494365165,0.351346158,4.615000000,22.322463989
-0.494365165,0.351346158,4.615000000,22.342947483
-0.544059881,0.305012017,4.713185307,22.382984638
-0.544059881,0.305012017,4.713185307,22.418953180
-0.544059881,0.305012017,4.713185307,22.441411734
-0.542547771,0.285100587,4.913185307,22.467498302
-0.542547771,0.285100587,4.913185307,22.501956940
-0.542547771,0.285100587,4.913185307,22.521371841
-0.537110012,0.265886470,5.113185307,22.559814215
-0.537110012,0.265886470,5.113185307,22.579674244
-0.537110012,0.265886470,5.113185307,22.602879047
-0.537110012,0.265886470,5.113185307,22.638480186
-0.527963390,0.248135673,5.313185307,22.660181522
-0.527963390,0.248135673,5.313185307,22.698899031
-0.527963390,0.248135673,5.313185307,22.738505125
-0.527963390,0.248135673,5.313185307,22.778112650
-0.515472553,0.232555862,5.513185307,22.799610853
-0.515472553,0.232555862,5.513185307,22.840541124
-0.515472553,0.232555862,5.513185307,22.880406857
-0.515766707,0.169553723,5.578185307,22.939096689
-0.515766707,0.169553723,5.578185307,22.959971189
-0.515766707,0.169553723,5.578185307,22.999606133
-0.499631397,0.157789231,5.778185307,23.039975882
-0.499631397,0.157789231,5.778185307,23.079956055
-0.499631397,0.157789231,5.778185307,23.116643667
-0.481480475,0.149464836,5.978185307,23.141096830
-0.481480475,0.149464836,5.978185307,23.161582708
-0.462037561,0.144912407,6.178185307,23.199459553
-0.462037561,0.144912407,6.178185307,23.207394123
-0.462037561,0.144912407,6.178185307,23.244961977
-0.462037561,0.144912407,6.178185307,23.262506008
-0.442077783,0.144313434,6.378185307,23.302257061
-0.442077783,0.144313434,6.378185307,23.337888479
-0.390548993,0.104653804,6.457185307,23.361216784
-0.390548993,0.104653804,6.457185307,23.378130674
-0.390548993,0.104653804,6.457185307,23.418359280
-0.390548993,0.104653804,6.457185307,23.438530684
-0.371196080,0.109574805,6.657185307,23.480817318
-0.371196080,0.109574805,6.657185307,23.503390312
-0.371196080,0.109574805,6.657185307,23.541725636
-0.371196080,0.109574805,6.657185307,23.598367929
-0.353206588,0.118242543,6.857185307,23.641870499
-0.353206588,0.118242543,6.857185307,23.681685448
-0.337297702,0.130311465,7.057185307,23.720342398
-0.337297702,0.130311465,7.057185307,23.759661913
-0.337297702,0.130311465,7.057185307,23.798445463
-0.337297702,0.130311465,7.057185307,23.820579767
-0.324103659,0.145300419,7.257185307,23.859869719
-0.260337766,0.160266339,7.344185307,23.899712801
-0.260337766,0.160266339,7.344185307,23.929082155
-0.260337766,0.160266339,7.344185307,23.978523970
