accX,accY,accZ,accX_cal,accY_cal,accZ_cal,gyroX,gyroY,gyroZ,gyroX_cal,gyroY_cal,gyroZ_cal
864,-278,16730,0,0,0,-233,-61,116,-0.08,0.12,-0.09
780,-400,16784,0,0,0,-222,-69,128,0.09,0,0.09
844,-314,16754,0,0,0,-221,-67,121,0.11,0.03,-0.02
892,-300,16708,0,0,-0.01,-227,-61,117,0.02,0.12,-0.08
802,-346,16776,0,0,0,-222,-72,116,0.09,-0.05,-0.09
840,-334,16816,0,0,0,-231,-77,118,-0.05,-0.12,-0.06
860,-388,16834,0,0,0,-228,-73,122,0,-0.06,0
868,-342,16848,0,0,0,-231,-70,116,-0.05,-0.02,-0.09
796,-246,16796,0,0,0,-227,-66,125,0.02,0.05,0.05
730,-306,16942,-0.01,0,0.01,-226,-65,124,0.03,0.06,0.03
834,-320,16786,0,0,0,-233,-68,121,-0.08,0.02,-0.02
756,-252,16882,0,0,0.01,-228,-69,122,0,0,0
832,-350,16912,0,0,0.01,-234,-69,122,-0.09,0,0
808,-320,16866,0,0,0,-231,-68,124,-0.05,0.02,0.03
872,-276,16612,0,0,-0.01,-233,-72,119,-0.08,-0.05,-0.05
802,-378,16764,0,0,0,-231,-75,121,-0.05,-0.09,-0.02
800,-338,16926,0,0,0.01,-231,-75,128,-0.05,-0.09,0.09
786,-316,16826,0,0,0,-228,-65,123,0,0.06,0.02
806,-394,16756,0,0,0,-227,-59,120,0.02,0.15,-0.03
818,-256,16754,0,0,0,-227,-70,114,0.02,-0.02,-0.12
828,-370,16852,0,0,0,-236,-67,137,-0.12,0.03,0.23
800,-314,16890,0,0,0.01,-236,-73,126,-0.12,-0.06,0.06
754,-428,16846,0,-0.01,0,-226,-66,121,0.03,0.05,-0.02
798,-316,16766,0,0,0,-224,-75,121,0.06,-0.09,-0.02
864,-324,16822,0,0,0,-221,-71,128,0.11,-0.03,0.09
802,-318,16610,0,0,-0.01,-221,-72,131,0.11,-0.05,0.14
848,-302,16844,0,0,0,-224,-68,119,0.06,0.02,-0.05
848,-258,16768,0,0,0,-226,-67,119,0.03,0.03,-0.05
800,-336,16832,0,0,0,-220,-73,120,0.12,-0.06,-0.03
802,-344,16738,0,0,0,-230,-68,122,-0.03,0.02,0
796,-260,16714,0,0,0,-234,-78,117,-0.09,-0.14,-0.08
730,-360,16880,-0.01,0,0.01,-223,-79,123,0.08,-0.15,0.02
778,-376,16792,0,0,0,-221,-81,122,0.11,-0.18,0
848,-316,16782,0,0,0,-233,-59,127,-0.08,0.15,0.08
780,-278,16848,0,0,0,-230,-72,122,-0.03,-0.05,0
864,-350,16734,0,0,0,-228,-67,127,0,0.03,0.08
868,-360,16780,0,0,0,-230,-73,130,-0.03,-0.06,0.12
812,-328,16830,0,0,0,-235,-69,124,-0.11,0,0.03
782,-234,16818,0,0.01,0,-226,-71,125,0.03,-0.03,0.05
782,-246,16702,0,0,-0.01,-227,-72,118,0.02,-0.05,-0.06
844,-296,16786,0,0,0,-227,-69,127,0.02,0,0.08
768,-318,16792,0,0,0,-230,-67,127,-0.03,0.03,0.08
862,-300,16778,0,0,0,-223,-75,122,0.08,-0.09,0
778,-390,16698,0,0,-0.01,-229,-65,116,-0.02,0.06,-0.09
772,-362,16856,0,0,0,-235,-66,126,-0.11,0.05,0.06
814,-336,16776,0,0,0,-221,-64,122,0.11,0.08,0
812,-328,16794,0,0,0,-232,-67,127,-0.06,0.03,0.08
818,-328,16928,0,0,0.01,-230,-61,124,-0.03,0.12,0.03
780,-372,16772,0,0,0,-219,-74,126,0.14,-0.08,0.06
764,-386,16792,0,0,0,-240,-57,123,-0.18,0.18,0.02
754,-304,16858,0,0,0,-235,-69,130,-0.11,0,0.12
738,-322,16674,0,0,-0.01,-222,-66,129,0.09,0.05,0.11
810,-322,16744,0,0,0,-223,-66,129,0.08,0.05,0.11
808,-294,16732,0,0,0,-227,-74,121,0.02,-0.08,-0.02
818,-372,16820,0,0,0,-236,-74,126,-0.12,-0.08,0.06
760,-288,16844,0,0,0,-233,-74,127,-0.08,-0.08,0.08
774,-334,16740,0,0,0,-225,-72,126,0.05,-0.05,0.06
816,-270,16742,0,0,0,-224,-62,123,0.06,0.11,0.02
836,-396,16788,0,0,0,-230,-75,121,-0.03,-0.09,-0.02
770,-304,16782,0,0,0,-229,-68,116,-0.02,0.02,-0.09
784,-328,16900,0,0,0.01,-233,-67,125,-0.08,0.03,0.05
810,-244,16830,0,0.01,0,-234,-65,114,-0.09,0.06,-0.12
862,-356,16808,0,0,0,-224,-83,130,0.06,-0.21,0.12
806,-290,16832,0,0,0,-233,-70,124,-0.08,-0.02,0.03
902,-338,16860,0.01,0,0,-221,-77,119,0.11,-0.12,-0.05
852,-354,16810,0,0,0,-224,-65,124,0.06,0.06,0.03
798,-378,16744,0,0,0,-229,-66,119,-0.02,0.05,-0.05
762,-396,16716,0,0,0,-234,-66,119,-0.09,0.05,-0.05
822,-290,16700,0,0,-0.01,-227,-70,125,0.02,-0.02,0.05
890,-348,16786,0,0,0,-230,-74,123,-0.03,-0.08,0.02
822,-312,16838,0,0,0,-227,-69,120,0.02,0,-0.03
816,-248,16794,0,0,0,-233,-62,123,-0.08,0.11,0.02
776,-302,16728,0,0,0,-235,-75,129,-0.11,-0.09,0.11
856,-324,16862,0,0,0,-232,-79,126,-0.06,-0.15,0.06
846,-348,16702,0,0,-0.01,-233,-69,124,-0.08,0,0.03
868,-442,16768,0,-0.01,0,-228,-70,123,0,-0.02,0.02
836,-390,16840,0,0,0,-228,-72,123,0,-0.05,0.02
784,-360,16720,0,0,0,-223,-62,125,0.08,0.11,0.05
844,-328,16778,0,0,0,-229,-74,121,-0.02,-0.08,-0.02
808,-262,16870,0,0,0,-222,-69,116,0.09,0,-0.09
760,-342,16826,0,0,0,-231,-67,120,-0.05,0.03,-0.03
764,-312,16742,0,0,0,-241,-78,127,-0.2,-0.14,0.08
824,-240,16692,0,0.01,-0.01,-235,-80,122,-0.11,-0.17,0
776,-392,16794,0,0,0,-223,-70,129,0.08,-0.02,0.11
828,-280,16908,0,0,0.01,-226,-68,120,0.03,0.02,-0.03
796,-384,16764,0,0,0,-227,-78,130,0.02,-0.14,0.12
796,-352,16772,0,0,0,-233,-66,123,-0.08,0.05,0.02
822,-348,16740,0,0,0,-248,-65,120,-0.31,0.06,-0.03
714,-352,16786,-0.01,0,0,-235,-65,120,-0.11,0.06,-0.03
748,-296,16686,0,0,-0.01,-234,-70,118,-0.09,-0.02,-0.06
792,-312,16766,0,0,0,-229,-60,124,-0.02,0.14,0.03
806,-296,16812,0,0,0,-234,-73,119,-0.09,-0.06,-0.05
848,-334,16680,0,0,-0.01,-234,-75,121,-0.09,-0.09,-0.02
800,-260,16720,0,0,0,-226,-69,121,0.03,0,-0.02
824,-324,16770,0,0,0,-221,-74,118,0.11,-0.08,-0.06
810,-288,16898,0,0,0.01,-222,-75,123,0.09,-0.09,0.02
880,-370,16854,0,0,0,-230,-66,127,-0.03,0.05,0.08
780,-322,16722,0,0,0,-220,-68,119,0.12,0.02,-0.05
808,-286,16680,0,0,-0.01,-227,-69,119,0.02,0,-0.05
924,-298,16868,0.01,0,0,-232,-64,127,-0.06,0.08,0.08
778,-312,16744,0,0,0,-227,-70,124,0.02,-0.02,0.03
820,-336,16674,0,0,-0.01,-224,-71,130,0.06,-0.03,0.12
796,-338,16800,0,0,0,-229,-66,119,-0.02,0.05,-0.05
792,-370,16786,0,0,0,-228,-72,120,0,-0.05,-0.03
890,-338,16782,0,0,0,-232,-68,119,-0.06,0.02,-0.05
850,-360,16836,0,0,0,-226,-71,123,0.03,-0.03,0.02
804,-304,16844,0,0,0,-233,-68,127,-0.08,0.02,0.08
832,-320,16744,0,0,0,-233,-68,122,-0.08,0.02,0
824,-312,16782,0,0,0,-229,-65,126,-0.02,0.06,0.06
810,-330,16746,0,0,0,-225,-69,117,0.05,0,-0.08
842,-386,16874,0,0,0,-225,-75,114,0.05,-0.09,-0.12
812,-364,16850,0,0,0,-238,-68,115,-0.15,0.02,-0.11
786,-308,16884,0,0,0.01,-231,-81,121,-0.05,-0.18,-0.02
820,-382,16800,0,0,0,-234,-72,118,-0.09,-0.05,-0.06
888,-340,16660,0,0,-0.01,-229,-64,125,-0.02,0.08,0.05
824,-304,16852,0,0,0,-233,-67,125,-0.08,0.03,0.05
774,-310,16890,0,0,0.01,-228,-75,121,0,-0.09,-0.02
804,-304,16602,0,0,-0.01,-226,-76,125,0.03,-0.11,0.05
686,-276,16852,-0.01,0,0,-222,-78,127,0.09,-0.14,0.08
880,-252,16832,0,0,0,-231,-56,120,-0.05,0.2,-0.03
812,-354,16880,0,0,0.01,-229,-64,116,-0.02,0.08,-0.09
834,-320,16856,0,0,0,-225,-62,125,0.05,0.11,0.05
894,-252,16688,0,0,-0.01,-217,-68,126,0.17,0.02,0.06
784,-364,16720,0,0,0,-226,-67,123,0.03,0.03,0.02
848,-288,16772,0,0,0,-231,-79,124,-0.05,-0.15,0.03
884,-274,16890,0,0,0.01,-223,-70,121,0.08,-0.02,-0.02
850,-372,16790,0,0,0,-225,-73,124,0.05,-0.06,0.03
836,-266,16884,0,0,0.01,-222,-64,126,0.09,0.08,0.06
754,-290,16836,0,0,0,-225,-64,118,0.05,0.08,-0.06
824,-412,16842,0,-0.01,0,-224,-83,124,0.06,-0.21,0.03
860,-346,16784,0,0,0,-226,-73,112,0.03,-0.06,-0.15
866,-296,16806,0,0,0,-229,-69,119,-0.02,0,-0.05
804,-340,16776,0,0,0,-232,-60,125,-0.06,0.14,0.05
852,-322,16782,0,0,0,-231,-66,122,-0.05,0.05,0
854,-324,16876,0,0,0.01,-236,-69,119,-0.12,0,-0.05
804,-352,16792,0,0,0,-234,-61,118,-0.09,0.12,-0.06
758,-382,16844,0,0,0,-229,-75,124,-0.02,-0.09,0.03
808,-336,16932,0,0,0.01,-231,-60,120,-0.05,0.14,-0.03
802,-348,16794,0,0,0,-229,-63,125,-0.02,0.09,0.05
822,-320,16710,0,0,-0.01,-229,-77,125,-0.02,-0.12,0.05
802,-334,16802,0,0,0,-227,-56,126,0.02,0.2,0.06
836,-300,16782,0,0,0,-230,-69,124,-0.03,0,0.03
792,-310,16836,0,0,0,-227,-72,116,0.02,-0.05,-0.09
856,-260,16804,0,0,0,-235,-72,118,-0.11,-0.05,-0.06
852,-428,16864,0,-0.01,0,-221,-69,125,0.11,0,0.05
846,-266,16670,0,0,-0.01,-227,-59,131,0.02,0.15,0.14
830,-314,16654,0,0,-0.01,-230,-71,112,-0.03,-0.03,-0.15
836,-310,16688,0,0,-0.01,-227,-66,114,0.02,0.05,-0.12
852,-280,16812,0,0,0,-237,-67,121,-0.14,0.03,-0.02
890,-280,16824,0,0,0,-226,-76,124,0.03,-0.11,0.03
778,-274,16742,0,0,0,-235,-64,121,-0.11,0.08,-0.02
812,-274,16736,0,0,0,-227,-67,122,0.02,0.03,0
764,-296,16686,0,0,-0.01,-237,-75,115,-0.14,-0.09,-0.11
800,-358,16812,0,0,0,-235,-75,130,-0.11,-0.09,0.12
818,-362,16780,0,0,0,-230,-70,127,-0.03,-0.02,0.08
830,-238,16828,0,0.01,0,-231,-65,126,-0.05,0.06,0.06
752,-330,16838,0,0,0,-235,-74,126,-0.11,-0.08,0.06
788,-260,16732,0,0,0,-233,-66,120,-0.08,0.05,-0.03
842,-344,16908,0,0,0.01,-222,-64,128,0.09,0.08,0.09
818,-366,16726,0,0,0,-227,-68,119,0.02,0.02,-0.05
794,-290,16774,0,0,0,-235,-67,124,-0.11,0.03,0.03
860,-318,16826,0,0,0,-226,-78,131,0.03,-0.14,0.14
862,-432,16666,0,-0.01,-0.01,-229,-78,115,-0.02,-0.14,-0.11
782,-346,16790,0,0,0,-229,-72,117,-0.02,-0.05,-0.08
794,-324,16710,0,0,-0.01,-232,-58,111,-0.06,0.17,-0.17
872,-364,16824,0,0,0,-214,-64,124,0.21,0.08,0.03
774,-310,16708,0,0,-0.01,-226,-78,126,0.03,-0.14,0.06
720,-294,16838,-0.01,0,0,-215,-73,125,0.2,-0.06,0.05
806,-282,16696,0,0,-0.01,-229,-67,130,-0.02,0.03,0.12
782,-312,16796,0,0,0,-234,-70,114,-0.09,-0.02,-0.12
860,-224,16720,0,0.01,0,-224,-64,122,0.06,0.08,0
776,-296,16890,0,0,0.01,-228,-60,125,0,0.14,0.05
806,-302,16912,0,0,0.01,-227,-61,123,0.02,0.12,0.02
830,-322,16830,0,0,0,-224,-60,123,0.06,0.14,0.02
818,-326,16814,0,0,0,-237,-73,133,-0.14,-0.06,0.17
762,-326,16776,0,0,0,-229,-67,129,-0.02,0.03,0.11
824,-310,16844,0,0,0,-225,-67,126,0.05,0.03,0.06
882,-300,16864,0,0,0,-230,-68,125,-0.03,0.02,0.05
746,-314,16758,0,0,0,-233,-79,126,-0.08,-0.15,0.06
824,-318,16738,0,0,0,-238,-74,123,-0.15,-0.08,0.02
808,-302,16736,0,0,0,-226,-60,116,0.03,0.14,-0.09
760,-350,16800,0,0,0,-226,-75,119,0.03,-0.09,-0.05
804,-262,16830,0,0,0,-224,-65,122,0.06,0.06,0
834,-364,16806,0,0,0,-237,-69,120,-0.14,0,-0.03
814,-318,16722,0,0,0,-229,-69,125,-0.02,0,0.05
712,-358,16826,-0.01,0,0,-227,-77,121,0.02,-0.12,-0.02
878,-318,16832,0,0,0,-226,-72,130,0.03,-0.05,0.12
838,-260,16790,0,0,0,-227,-70,118,0.02,-0.02,-0.06
824,-344,16786,0,0,0,-227,-63,126,0.02,0.09,0.06
876,-330,16756,0,0,0,-224,-78,116,0.06,-0.14,-0.09
752,-286,16830,0,0,0,-225,-69,119,0.05,0,-0.05
786,-296,16790,0,0,0,-226,-65,116,0.03,0.06,-0.09
854,-338,16712,0,0,0,-231,-67,118,-0.05,0.03,-0.06
806,-386,16778,0,0,0,-238,-71,125,-0.15,-0.03,0.05
826,-300,16800,0,0,0,-228,-69,128,0,0,0.09
772,-372,16810,0,0,0,-229,-63,118,-0.02,0.09,-0.06
796,-372,16760,0,0,0,-230,-67,130,-0.03,0.03,0.12
814,-304,16806,0,0,0,-229,-70,126,-0.02,-0.02,0.06
756,-304,16792,0,0,0,-230,-59,121,-0.03,0.15,-0.02
820,-274,16800,0,0,0,-225,-70,128,0.05,-0.02,0.09
860,-360,16670,0,0,-0.01,-234,-64,124,-0.09,0.08,0.03
846,-310,16900,0,0,0.01,-218,-60,120,0.15,0.14,-0.03
816,-256,16844,0,0,0,-223,-70,134,0.08,-0.02,0.18
824,-340,16712,0,0,0,-223,-63,122,0.08,0.09,0
840,-366,16948,0,0,0.01,-230,-64,124,-0.03,0.08,0.03
802,-394,16950,0,0,0.01,-227,-72,122,0.02,-0.05,0
818,-268,16764,0,0,0,-237,-74,115,-0.14,-0.08,-0.11
814,-364,16846,0,0,0,-232,-67,121,-0.06,0.03,-0.02
858,-318,16798,0,0,0,-237,-80,125,-0.14,-0.17,0.05
890,-360,16756,0,0,0,-228,-69,129,0,0,0.11
876,-338,16756,0,0,0,-226,-64,116,0.03,0.08,-0.09
822,-354,16842,0,0,0,-228,-70,119,0,-0.02,-0.05
818,-282,16786,0,0,0,-230,-76,117,-0.03,-0.11,-0.08
822,-312,16810,0,0,0,-225,-77,121,0.05,-0.12,-0.02
766,-304,16886,0,0,0.01,-238,-72,123,-0.15,-0.05,0.02
828,-324,16706,0,0,-0.01,-227,-63,123,0.02,0.09,0.02
760,-320,16706,0,0,-0.01,-224,-76,131,0.06,-0.11,0.14
836,-354,16958,0,0,0.01,-232,-74,119,-0.06,-0.08,-0.05
862,-368,16784,0,0,0,-234,-71,121,-0.09,-0.03,-0.02
816,-286,16718,0,0,0,-227,-71,131,0.02,-0.03,0.14
850,-260,16784,0,0,0,-229,-68,129,-0.02,0.02,0.11
784,-382,16822,0,0,0,-218,-71,120,0.15,-0.03,-0.03
876,-408,16810,0,0,0,-233,-77,119,-0.08,-0.12,-0.05
914,-316,16778,0.01,0,0,-237,-63,122,-0.14,0.09,0
858,-316,16834,0,0,0,-225,-76,113,0.05,-0.11,-0.14
788,-300,16872,0,0,0,-229,-64,124,-0.02,0.08,0.03
772,-352,16694,0,0,-0.01,-233,-66,122,-0.08,0.05,0
764,-296,16772,0,0,0,-228,-72,120,0,-0.05,-0.03
850,-268,16764,0,0,0,-235,-72,124,-0.11,-0.05,0.03
772,-296,16790,0,0,0,-234,-72,113,-0.09,-0.05,-0.14
852,-308,16780,0,0,0,-228,-70,124,0,-0.02,0.03
748,-332,16830,0,0,0,-219,-66,121,0.14,0.05,-0.02
806,-286,16762,0,0,0,-225,-70,118,0.05,-0.02,-0.06
806,-280,16774,0,0,0,-221,-77,119,0.11,-0.12,-0.05
876,-294,16788,0,0,0,-219,-69,112,0.14,0,-0.15
770,-314,16720,0,0,0,-234,-55,120,-0.09,0.21,-0.03
838,-370,16786,0,0,0,-229,-77,121,-0.02,-0.12,-0.02
762,-316,16886,0,0,0.01,-232,-74,127,-0.06,-0.08,0.08
792,-328,16750,0,0,0,-219,-65,130,0.14,0.06,0.12
854,-324,16762,0,0,0,-219,-75,123,0.14,-0.09,0.02
768,-358,16884,0,0,0.01,-228,-74,122,0,-0.08,0
854,-306,16800,0,0,0,-226,-68,125,0.03,0.02,0.05
886,-316,16800,0,0,0,-227,-65,118,0.02,0.06,-0.06
792,-306,16780,0,0,0,-226,-72,129,0.03,-0.05,0.11
824,-324,16824,0,0,0,-232,-64,121,-0.06,0.08,-0.02
808,-360,16726,0,0,0,-213,-66,121,0.23,0.05,-0.02
914,-322,16780,0.01,0,0,-222,-72,112,0.09,-0.05,-0.15
820,-384,16764,0,0,0,-228,-71,122,0,-0.03,0
910,-358,16664,0.01,0,-0.01,-227,-70,115,0.02,-0.02,-0.11
808,-276,16750,0,0,0,-226,-62,122,0.03,0.11,0
842,-318,16820,0,0,0,-238,-70,123,-0.15,-0.02,0.02
848,-316,16848,0,0,0,-221,-71,123,0.11,-0.03,0.02
858,-284,16914,0,0,0.01,-230,-75,125,-0.03,-0.09,0.05
738,-354,16782,0,0,0,-235,-73,122,-0.11,-0.06,0
866,-242,16722,0,0.01,0,-234,-62,121,-0.09,0.11,-0.02
812,-382,16802,0,0,0,-231,-61,129,-0.05,0.12,0.11
794,-322,16800,0,0,0,-227,-70,120,0.02,-0.02,-0.03
868,-316,16874,0,0,0,-222,-62,134,0.09,0.11,0.18
806,-300,16836,0,0,0,-222,-68,117,0.09,0.02,-0.08
760,-264,16806,0,0,0,-222,-75,120,0.09,-0.09,-0.03
754,-304,16822,0,0,0,-224,-64,122,0.06,0.08,0
792,-374,16814,0,0,0,-235,-75,123,-0.11,-0.09,0.02
886,-336,16790,0,0,0,-219,-70,117,0.14,-0.02,-0.08
770,-346,16794,0,0,0,-225,-66,128,0.05,0.05,0.09
752,-336,16870,0,0,0,-230,-68,123,-0.03,0.02,0.02
836,-294,16838,0,0,0,-231,-72,121,-0.05,-0.05,-0.02
840,-344,16768,0,0,0,-222,-64,119,0.09,0.08,-0.05
778,-330,16852,0,0,0,-229,-75,122,-0.02,-0.09,0
846,-332,16624,0,0,-0.01,-228,-60,120,0,0.14,-0.03
736,-258,16728,0,0,0,-229,-69,122,-0.02,0,0
770,-288,16718,0,0,0,-226,-69,116,0.03,0,-0.09
832,-314,16846,0,0,0,-224,-71,132,0.06,-0.03,0.15
896,-264,16750,0,0,0,-226,-64,115,0.03,0.08,-0.11
820,-286,16750,0,0,0,-229,-69,128,-0.02,0,0.09
888,-316,16856,0,0,0,-228,-77,133,0,-0.12,0.17
856,-330,16746,0,0,0,-231,-66,131,-0.05,0.05,0.14
816,-348,16722,0,0,0,-227,-67,132,0.02,0.03,0.15
810,-308,16724,0,0,0,-225,-70,124,0.05,-0.02,0.03
800,-294,16814,0,0,0,-233,-72,126,-0.08,-0.05,0.06
830,-384,16766,0,0,0,-231,-72,122,-0.05,-0.05,0
798,-390,16822,0,0,0,-218,-71,128,0.15,-0.03,0.09
834,-392,16776,0,0,0,-227,-67,113,0.02,0.03,-0.14
822,-288,16820,0,0,0,-236,-75,116,-0.12,-0.09,-0.09
840,-424,16864,0,-0.01,0,-219,-71,117,0.14,-0.03,-0.08
782,-258,16720,0,0,0,-229,-71,125,-0.02,-0.03,0.05
818,-274,16834,0,0,0,-231,-81,131,-0.05,-0.18,0.14
844,-340,16816,0,0,0,-232,-72,121,-0.06,-0.05,-0.02
766,-298,16778,0,0,0,-219,-66,126,0.14,0.05,0.06
780,-250,16728,0,0,0,-230,-71,131,-0.03,-0.03,0.14
784,-206,16722,0,0.01,0,-232,-77,113,-0.06,-0.12,-0.14
844,-372,16804,0,0,0,-237,-70,120,-0.14,-0.02,-0.03
786,-350,16700,0,0,-0.01,-221,-72,121,0.11,-0.05,-0.02
896,-258,16840,0,0,0,-230,-68,121,-0.03,0.02,-0.02
806,-260,16852,0,0,0,-231,-73,126,-0.05,-0.06,0.06
832,-324,16814,0,0,0,-225,-70,127,0.05,-0.02,0.08
830,-324,16722,0,0,0,-230,-68,118,-0.03,0.02,-0.06
792,-386,16778,0,0,0,-233,-73,126,-0.08,-0.06,0.06
772,-360,16780,0,0,0,-222,-75,122,0.09,-0.09,0
768,-360,16790,0,0,0,-235,-65,122,-0.11,0.06,0
780,-310,16828,0,0,0,-224,-65,122,0.06,0.06,0
870,-318,16884,0,0,0.01,-226,-82,123,0.03,-0.2,0.02
882,-286,16750,0,0,0,-229,-72,123,-0.02,-0.05,0.02
768,-346,16820,0,0,0,-217,-72,128,0.17,-0.05,0.09
808,-310,16900,0,0,0.01,-230,-79,125,-0.03,-0.15,0.05
860,-256,16736,0,0,0,-225,-69,126,0.05,0,0.06
758,-320,16890,0,0,0.01,-223,-70,118,0.08,-0.02,-0.06
776,-404,16706,0,0,-0.01,-231,-66,125,-0.05,0.05,0.05
844,-280,16742,0,0,0,-224,-66,122,0.06,0.05,0
838,-298,16854,0,0,0,-224,-82,125,0.06,-0.2,0.05
834,-322,16774,0,0,0,-227,-64,127,0.02,0.08,0.08
862,-394,16732,0,0,0,-229,-72,122,-0.02,-0.05,0
808,-262,16730,0,0,0,-223,-71,122,0.08,-0.03,0
728,-308,16886,-0.01,0,0.01,-229,-82,121,-0.02,-0.2,-0.02
840,-326,16718,0,0,0,-227,-63,112,0.02,0.09,-0.15
800,-382,16720,0,0,0,-238,-64,115,-0.15,0.08,-0.11
774,-246,16872,0,0,0,-221,-71,120,0.11,-0.03,-0.03
860,-298,16666,0,0,-0.01,-225,-58,120,0.05,0.17,-0.03
822,-270,16778,0,0,0,-223,-74,123,0.08,-0.08,0.02
758,-354,16900,0,0,0.01,-229,-77,126,-0.02,-0.12,0.06
874,-400,16862,0,0,0,-228,-61,129,0,0.12,0.11
838,-290,16628,0,0,-0.01,-228,-73,121,0,-0.06,-0.02
824,-296,16768,0,0,0,-238,-68,115,-0.15,0.02,-0.11
844,-326,16830,0,0,0,-234,-60,123,-0.09,0.14,0.02
826,-394,16812,0,0,0,-227,-72,130,0.02,-0.05,0.12
824,-190,16820,0,0.01,0,-230,-69,119,-0.03,0,-0.05
676,-372,16864,-0.01,0,0,-227,-75,130,0.02,-0.09,0.12
768,-374,16784,0,0,0,-222,-66,126,0.09,0.05,0.06
794,-266,16680,0,0,-0.01,-228,-60,121,0,0.14,-0.02
704,-340,16704,-0.01,0,-0.01,-226,-69,117,0.03,0,-0.08
836,-338,16696,0,0,-0.01,-223,-62,118,0.08,0.11,-0.06
826,-346,16916,0,0,0.01,-230,-67,119,-0.03,0.03,-0.05
834,-318,16756,0,0,0,-232,-72,125,-0.06,-0.05,0.05
796,-288,16754,0,0,0,-220,-76,120,0.12,-0.11,-0.03
774,-336,16814,0,0,0,-226,-64,122,0.03,0.08,0
860,-256,16728,0,0,0,-230,-77,124,-0.03,-0.12,0.03
798,-424,16770,0,-0.01,0,-226,-69,118,0.03,0,-0.06
840,-272,16790,0,0,0,-229,-74,125,-0.02,-0.08,0.05
742,-306,16982,0,0,0.01,-224,-55,122,0.06,0.21,0
798,-308,16722,0,0,0,-225,-71,122,0.05,-0.03,0
870,-300,16702,0,0,-0.01,-223,-73,116,0.08,-0.06,-0.09
768,-264,16818,0,0,0,-230,-71,128,-0.03,-0.03,0.09
768,-332,16886,0,0,0.01,-226,-66,126,0.03,0.05,0.06
776,-282,16848,0,0,0,-229,-67,124,-0.02,0.03,0.03
800,-382,16674,0,0,-0.01,-229,-73,119,-0.02,-0.06,-0.05
854,-368,16780,0,0,0,-218,-68,125,0.15,0.02,0.05
780,-318,16800,0,0,0,-226,-61,123,0.03,0.12,0.02
782,-262,16920,0,0,0.01,-243,-63,125,-0.23,0.09,0.05
864,-356,16914,0,0,0.01,-230,-72,126,-0.03,-0.05,0.06
808,-370,16770,0,0,0,-229,-67,129,-0.02,0.03,0.11
844,-310,16738,0,0,0,-224,-73,121,0.06,-0.06,-0.02
788,-286,16760,0,0,0,-229,-70,128,-0.02,-0.02,0.09
796,-298,16672,0,0,-0.01,-230,-73,124,-0.03,-0.06,0.03
792,-212,16832,0,0.01,0,-225,-77,125,0.05,-0.12,0.05
850,-378,16772,0,0,0,-221,-63,121,0.11,0.09,-0.02
762,-304,16850,0,0,0,-224,-66,120,0.06,0.05,-0.03
810,-320,16754,0,0,0,-226,-68,123,0.03,0.02,0.02
780,-324,16856,0,0,0,-226,-65,123,0.03,0.06,0.02
770,-310,16872,0,0,0,-225,-65,119,0.05,0.06,-0.05
776,-352,16774,0,0,0,-228,-69,123,0,0,0.02
760,-330,16804,0,0,0,-228,-71,119,0,-0.03,-0.05
872,-360,16788,0,0,0,-223,-71,121,0.08,-0.03,-0.02
866,-290,16872,0,0,0,-231,-82,124,-0.05,-0.2,0.03
774,-322,16662,0,0,-0.01,-220,-67,121,0.12,0.03,-0.02
798,-296,16804,0,0,0,-230,-64,121,-0.03,0.08,-0.02
776,-296,16898,0,0,0.01,-228,-67,123,0,0.03,0.02
786,-312,16832,0,0,0,-223,-67,127,0.08,0.03,0.08
808,-314,16840,0,0,0,-226,-62,124,0.03,0.11,0.03
744,-316,16810,0,0,0,-237,-69,124,-0.14,0,0.03
796,-296,16820,0,0,0,-227,-67,118,0.02,0.03,-0.06
764,-340,16804,0,0,0,-227,-75,125,0.02,-0.09,0.05
790,-334,16908,0,0,0.01,-239,-73,122,-0.17,-0.06,0
816,-276,16852,0,0,0,-231,-69,116,-0.05,0,-0.09
796,-278,16766,0,0,0,-226,-56,117,0.03,0.2,-0.08
788,-318,16778,0,0,0,-232,-74,119,-0.06,-0.08,-0.05
882,-384,16750,0,0,0,-231,-72,119,-0.05,-0.05,-0.05
830,-394,16784,0,0,0,-225,-73,119,0.05,-0.06,-0.05
808,-360,16848,0,0,0,-229,-80,122,-0.02,-0.17,0
774,-340,16762,0,0,0,-229,-66,127,-0.02,0.05,0.08
864,-362,16756,0,0,0,-231,-62,127,-0.05,0.11,0.08
820,-344,16750,0,0,0,-229,-62,130,-0.02,0.11,0.12
794,-312,16870,0,0,0,-232,-61,121,-0.06,0.12,-0.02
836,-362,16760,0,0,0,-245,-75,118,-0.26,-0.09,-0.06
850,-356,16824,0,0,0,-229,-71,121,-0.02,-0.03,-0.02
736,-344,16766,0,0,0,-228,-73,121,0,-0.06,-0.02
864,-334,16792,0,0,0,-238,-74,118,-0.15,-0.08,-0.06
796,-254,16720,0,0,0,-227,-69,132,0.02,0,0.15
890,-294,16832,0,0,0,-228,-69,115,0,0,-0.11
764,-310,16798,0,0,0,-232,-67,129,-0.06,0.03,0.11
860,-356,16722,0,0,0,-234,-65,127,-0.09,0.06,0.08
842,-348,16876,0,0,0.01,-224,-66,121,0.06,0.05,-0.02
808,-272,16866,0,0,0,-237,-69,116,-0.14,0,-0.09
