accX,accY,accZ,accX_cal,accY_cal,accZ_cal,gyroX,gyroY,gyroZ,gyroX_cal,gyroY_cal,gyroZ_cal
1180,-16820,-146,0.02,-1.01,-1.03,-230,-73,130,-0.03,-0.06,0.12
1112,-16838,-204,0.02,-1.01,-1.04,-224,-73,117,0.06,-0.06,-0.08
1114,-16772,-126,0.02,-1,-1.03,-227,-70,121,0.02,-0.02,-0.02
1118,-16848,-240,0.02,-1.01,-1.04,-229,-67,129,-0.02,0.03,0.11
1102,-16828,-76,0.02,-1.01,-1.03,-235,-71,116,-0.11,-0.03,-0.09
1080,-16726,-96,0.02,-1,-1.03,-228,-70,121,0,-0.02,-0.02
1150,-16848,-236,0.02,-1.01,-1.04,-224,-65,122,0.06,0.06,0
1130,-16798,-82,0.02,-1.01,-1.03,-222,-72,124,0.09,-0.05,0.03
1060,-16708,-116,0.01,-1,-1.03,-229,-64,117,-0.02,0.08,-0.08
1128,-16804,-194,0.02,-1.01,-1.04,-223,-68,120,0.08,0.02,-0.03
1146,-16782,-170,0.02,-1,-1.04,-226,-74,124,0.03,-0.08,0.03
1154,-16750,-198,0.02,-1,-1.04,-229,-68,124,-0.02,0.02,0.03
1108,-16762,-114,0.02,-1,-1.03,-230,-65,111,-0.03,0.06,-0.17
1084,-16788,-196,0.02,-1,-1.04,-224,-75,116,0.06,-0.09,-0.09
1072,-16870,-328,0.02,-1.01,-1.05,-230,-69,130,-0.03,0,0.12
1202,-16794,-132,0.02,-1.01,-1.03,-228,-64,129,0,0.08,0.11
1092,-16768,-56,0.02,-1,-1.03,-231,-72,120,-0.05,-0.05,-0.03
1098,-16836,-32,0.02,-1.01,-1.03,-226,-66,120,0.03,0.05,-0.03
1122,-16840,-188,0.02,-1.01,-1.04,-226,-65,127,0.03,0.06,0.08
1104,-16782,-264,0.02,-1,-1.04,-223,-66,123,0.08,0.05,0.02
1112,-16780,-216,0.02,-1,-1.04,-223,-60,131,0.08,0.14,0.14
1122,-16824,-104,0.02,-1.01,-1.03,-229,-68,126,-0.02,0.02,0.06
1112,-16776,-144,0.02,-1,-1.03,-231,-55,120,-0.05,0.21,-0.03
1152,-16794,-220,0.02,-1.01,-1.04,-226,-70,117,0.03,-0.02,-0.08
1108,-16774,-164,0.02,-1,-1.04,-226,-71,132,0.03,-0.03,0.15
1084,-16792,-116,0.02,-1,-1.03,-223,-72,118,0.08,-0.05,-0.06
1138,-16792,-174,0.02,-1,-1.04,-229,-67,123,-0.02,0.03,0.02
1044,-16796,-218,0.01,-1.01,-1.04,-227,-71,115,0.02,-0.03,-0.11
1120,-16824,-192,0.02,-1.01,-1.04,-226,-73,123,0.03,-0.06,0.02
1100,-16772,-186,0.02,-1,-1.04,-221,-71,118,0.11,-0.03,-0.06
1188,-16802,-54,0.02,-1.01,-1.03,-223,-63,121,0.08,0.09,-0.02
1060,-16810,-198,0.01,-1.01,-1.04,-233,-64,130,-0.08,0.08,0.12
1060,-16816,-120,0.01,-1.01,-1.03,-234,-63,133,-0.09,0.09,0.17
1176,-16760,-140,0.02,-1,-1.03,-227,-60,123,0.02,0.14,0.02
1128,-16818,-94,0.02,-1.01,-1.03,-235,-65,125,-0.11,0.06,0.05
1138,-16836,-114,0.02,-1.01,-1.03,-238,-60,121,-0.15,0.14,-0.02
1080,-16810,-230,0.02,-1.01,-1.04,-245,-71,132,-0.26,-0.03,0.15
1032,-16856,-298,0.01,-1.01,-1.04,-234,-64,117,-0.09,0.08,-0.08
1076,-16848,-302,0.02,-1.01,-1.04,-225,-70,131,0.05,-0.02,0.14
1146,-16770,-134,0.02,-1,-1.03,-223,-65,128,0.08,0.06,0.09
1072,-16824,-42,0.02,-1.01,-1.03,-218,-69,120,0.15,0,-0.03
1096,-16774,-170,0.02,-1,-1.04,-224,-73,118,0.06,-0.06,-0.06
1102,-16856,-414,0.02,-1.01,-1.05,-233,-70,118,-0.08,-0.02,-0.06
1148,-16764,-176,0.02,-1,-1.04,-234,-76,122,-0.09,-0.11,0
1132,-16852,-202,0.02,-1.01,-1.04,-228,-71,131,0,-0.03,0.14
1158,-16824,-214,0.02,-1.01,-1.04,-228,-65,130,0,0.06,0.12
1038,-16772,-158,0.01,-1,-1.03,-228,-66,117,0,0.05,-0.08
1066,-16764,-106,0.02,-1,-1.03,-233,-68,123,-0.08,0.02,0.02
1130,-16802,20,0.02,-1.01,-1.02,-236,-79,129,-0.12,-0.15,0.11
1076,-16780,-162,0.02,-1,-1.03,-229,-75,118,-0.02,-0.09,-0.06
1064,-16774,-206,0.02,-1,-1.04,-235,-70,118,-0.11,-0.02,-0.06
1104,-16788,-168,0.02,-1,-1.04,-227,-67,122,0.02,0.03,0
1074,-16838,-168,0.02,-1.01,-1.04,-226,-74,132,0.03,-0.08,0.15
1122,-16788,-142,0.02,-1,-1.03,-214,-64,125,0.21,0.08,0.05
1100,-16834,-204,0.02,-1.01,-1.04,-236,-76,137,-0.12,-0.11,0.23
1048,-16790,-152,0.01,-1,-1.03,-230,-65,124,-0.03,0.06,0.03
1050,-16726,-200,0.01,-1,-1.04,-231,-65,126,-0.05,0.06,0.06
1166,-16740,-174,0.02,-1,-1.04,-229,-68,125,-0.02,0.02,0.05
1076,-16794,-150,0.02,-1.01,-1.03,-225,-72,125,0.05,-0.05,0.05
1276,-16784,-150,0.03,-1,-1.03,-223,-73,134,0.08,-0.06,0.18
1200,-16840,-186,0.02,-1.01,-1.04,-219,-63,120,0.14,0.09,-0.03
1166,-16824,-164,0.02,-1.01,-1.04,-230,-65,127,-0.03,0.06,0.08
1112,-16774,-182,0.02,-1,-1.04,-226,-75,114,0.03,-0.09,-0.12
1122,-16764,-178,0.02,-1,-1.04,-219,-58,125,0.14,0.17,0.05
1126,-16864,-200,0.02,-1.01,-1.04,-226,-77,126,0.03,-0.12,0.06
1118,-16762,-154,0.02,-1,-1.03,-232,-78,123,-0.06,-0.14,0.02
1172,-16836,-202,0.02,-1.01,-1.04,-223,-61,123,0.08,0.12,0.02
1086,-16840,-132,0.02,-1.01,-1.03,-221,-62,122,0.11,0.11,0
1084,-16810,-164,0.02,-1.01,-1.04,-227,-73,126,0.02,-0.06,0.06
1120,-16874,-98,0.02,-1.01,-1.03,-234,-72,125,-0.09,-0.05,0.05
1148,-16840,-132,0.02,-1.01,-1.03,-233,-62,128,-0.08,0.11,0.09
1140,-16796,-162,0.02,-1.01,-1.03,-231,-62,121,-0.05,0.11,-0.02
1086,-16788,-176,0.02,-1,-1.04,-239,-65,129,-0.17,0.06,0.11
1154,-16794,-172,0.02,-1.01,-1.04,-231,-72,118,-0.05,-0.05,-0.06
1048,-16784,-258,0.01,-1,-1.04,-226,-70,125,0.03,-0.02,0.05
1128,-16870,-98,0.02,-1.01,-1.03,-221,-67,127,0.11,0.03,0.08
1134,-16844,-164,0.02,-1.01,-1.04,-223,-63,123,0.08,0.09,0.02
1186,-16774,-186,0.02,-1,-1.04,-230,-66,125,-0.03,0.05,0.05
1172,-16842,-196,0.02,-1.01,-1.04,-226,-68,120,0.03,0.02,-0.03
1092,-16790,-130,0.02,-1,-1.03,-230,-70,121,-0.03,-0.02,-0.02
1082,-16858,-150,0.02,-1.01,-1.03,-224,-65,118,0.06,0.06,-0.06
1142,-16806,-180,0.02,-1.01,-1.04,-223,-64,132,0.08,0.08,0.15
1098,-16820,-148,0.02,-1.01,-1.03,-230,-73,126,-0.03,-0.06,0.06
1106,-16848,-128,0.02,-1.01,-1.03,-236,-62,126,-0.12,0.11,0.06
1108,-16810,-112,0.02,-1.01,-1.03,-235,-58,124,-0.11,0.17,0.03
1054,-16812,-138,0.01,-1.01,-1.03,-234,-66,125,-0.09,0.05,0.05
1072,-16782,-238,0.02,-1,-1.04,-234,-82,121,-0.09,-0.2,-0.02
1134,-16888,-208,0.02,-1.01,-1.04,-218,-66,133,0.15,0.05,0.17
1076,-16840,-178,0.02,-1.01,-1.04,-220,-65,132,0.12,0.06,0.15
1132,-16846,-216,0.02,-1.01,-1.04,-227,-67,128,0.02,0.03,0.09
1072,-16860,-152,0.02,-1.01,-1.03,-220,-66,135,0.12,0.05,0.2
1140,-16838,-146,0.02,-1.01,-1.03,-218,-70,126,0.15,-0.02,0.06
1056,-16806,-290,0.01,-1.01,-1.04,-233,-75,128,-0.08,-0.09,0.09
1140,-16836,-198,0.02,-1.01,-1.04,-222,-67,130,0.09,0.03,0.12
1188,-16802,-200,0.02,-1.01,-1.04,-234,-63,123,-0.09,0.09,0.02
1044,-16848,-284,0.01,-1.01,-1.04,-228,-72,120,0,-0.05,-0.03
1102,-16818,-140,0.02,-1.01,-1.03,-225,-70,124,0.05,-0.02,0.03
1094,-16738,-64,0.02,-1,-1.03,-225,-66,120,0.05,0.05,-0.03
1066,-16778,-252,0.02,-1,-1.04,-230,-70,128,-0.03,-0.02,0.09
1058,-16810,-146,0.01,-1.01,-1.03,-224,-73,134,0.06,-0.06,0.18
1138,-16740,-204,0.02,-1,-1.04,-223,-66,125,0.08,0.05,0.05
1098,-16802,-116,0.02,-1.01,-1.03,-229,-67,129,-0.02,0.03,0.11
1102,-16814,-122,0.02,-1.01,-1.03,-232,-62,118,-0.06,0.11,-0.06
1068,-16832,-86,0.02,-1.01,-1.03,-224,-66,120,0.06,0.05,-0.03
1112,-16866,-194,0.02,-1.01,-1.04,-225,-73,121,0.05,-0.06,-0.02
1012,-16748,-186,0.01,-1,-1.04,-234,-81,119,-0.09,-0.18,-0.05
1172,-16762,-204,0.02,-1,-1.04,-227,-66,124,0.02,0.05,0.03
1118,-16858,-88,0.02,-1.01,-1.03,-226,-72,131,0.03,-0.05,0.14
1118,-16762,-192,0.02,-1,-1.04,-218,-72,126,0.15,-0.05,0.06
1198,-16846,-258,0.02,-1.01,-1.04,-229,-64,125,-0.02,0.08,0.05
1044,-16858,-158,0.01,-1.01,-1.03,-224,-69,120,0.06,0,-0.03
1076,-16804,-204,0.02,-1.01,-1.04,-222,-72,126,0.09,-0.05,0.06
1146,-16818,-188,0.02,-1.01,-1.04,-241,-76,124,-0.2,-0.11,0.03
1080,-16806,-258,0.02,-1.01,-1.04,-224,-70,122,0.06,-0.02,0
1136,-16786,-108,0.02,-1,-1.03,-228,-63,129,0,0.09,0.11
1150,-16792,-164,0.02,-1,-1.04,-232,-68,122,-0.06,0.02,0
1146,-16838,-184,0.02,-1.01,-1.04,-226,-65,124,0.03,0.06,0.03
1180,-16778,-138,0.02,-1,-1.03,-240,-70,114,-0.18,-0.02,-0.12
1098,-16772,-42,0.02,-1,-1.03,-227,-66,109,0.02,0.05,-0.2
1184,-16752,-270,0.02,-1,-1.04,-222,-66,118,0.09,0.05,-0.06
1068,-16902,-78,0.02,-1.01,-1.03,-231,-63,121,-0.05,0.09,-0.02
1122,-16830,-182,0.02,-1.01,-1.04,-230,-69,124,-0.03,0,0.03
1048,-16796,-26,0.01,-1.01,-1.03,-225,-75,137,0.05,-0.09,0.23
1150,-16898,-188,0.02,-1.01,-1.04,-226,-71,136,0.03,-0.03,0.21
1090,-16860,-216,0.02,-1.01,-1.04,-234,-72,121,-0.09,-0.05,-0.02
1122,-16822,-230,0.02,-1.01,-1.04,-219,-70,119,0.14,-0.02,-0.05
1056,-16844,-120,0.01,-1.01,-1.03,-231,-76,124,-0.05,-0.11,0.03
1174,-16806,-222,0.02,-1.01,-1.04,-233,-73,112,-0.08,-0.06,-0.15
1098,-16766,-116,0.02,-1,-1.03,-229,-59,121,-0.02,0.15,-0.02
1132,-16806,-178,0.02,-1.01,-1.04,-232,-62,128,-0.06,0.11,0.09
1144,-16832,-124,0.02,-1.01,-1.03,-223,-80,118,0.08,-0.17,-0.06
1128,-16772,-130,0.02,-1,-1.03,-228,-79,120,0,-0.15,-0.03
1120,-16788,-230,0.02,-1,-1.04,-228,-67,130,0,0.03,0.12
1152,-16828,-126,0.02,-1.01,-1.03,-228,-67,117,0,0.03,-0.08
1168,-16822,-112,0.02,-1.01,-1.03,-228,-63,117,0,0.09,-0.08
1186,-16816,-126,0.02,-1.01,-1.03,-239,-70,121,-0.17,-0.02,-0.02
1100,-16858,-144,0.02,-1.01,-1.03,-231,-69,119,-0.05,0,-0.05
1124,-16814,-164,0.02,-1.01,-1.04,-224,-75,121,0.06,-0.09,-0.02
1142,-16838,-120,0.02,-1.01,-1.03,-231,-63,128,-0.05,0.09,0.09
1062,-16850,-192,0.01,-1.01,-1.04,-235,-69,120,-0.11,0,-0.03
1076,-16830,-212,0.02,-1.01,-1.04,-237,-62,115,-0.14,0.11,-0.11
1112,-16854,-126,0.02,-1.01,-1.03,-225,-59,126,0.05,0.15,0.06
1150,-16852,-154,0.02,-1.01,-1.03,-228,-67,121,0,0.03,-0.02
1116,-16760,-60,0.02,-1,-1.03,-234,-74,119,-0.09,-0.08,-0.05
1154,-16820,-262,0.02,-1.01,-1.04,-227,-67,123,0.02,0.03,0.02
1150,-16842,-204,0.02,-1.01,-1.04,-223,-70,123,0.08,-0.02,0.02
1114,-16824,-142,0.02,-1.01,-1.03,-228,-70,126,0,-0.02,0.06
1138,-16760,-230,0.02,-1,-1.04,-233,-74,124,-0.08,-0.08,0.03
1076,-16780,-180,0.02,-1,-1.04,-231,-65,121,-0.05,0.06,-0.02
1184,-16796,-184,0.02,-1.01,-1.04,-218,-66,116,0.15,0.05,-0.09
1130,-16844,-232,0.02,-1.01,-1.04,-227,-74,118,0.02,-0.08,-0.06
1100,-16844,-118,0.02,-1.01,-1.03,-228,-77,129,0,-0.12,0.11
1082,-16738,-170,0.02,-1,-1.04,-226,-75,129,0.03,-0.09,0.11
1114,-16926,-112,0.02,-1.01,-1.03,-232,-69,119,-0.06,0,-0.05
1038,-16776,-210,0.01,-1,-1.04,-223,-67,121,0.08,0.03,-0.02
1064,-16762,-142,0.02,-1,-1.03,-233,-72,124,-0.08,-0.05,0.03
1154,-16786,-62,0.02,-1,-1.03,-227,-72,128,0.02,-0.05,0.09
1166,-16732,-106,0.02,-1,-1.03,-232,-65,127,-0.06,0.06,0.08
1116,-16818,-242,0.02,-1.01,-1.04,-229,-70,128,-0.02,-0.02,0.09
1126,-16802,-184,0.02,-1.01,-1.04,-233,-64,126,-0.08,0.08,0.06
1098,-16772,-170,0.02,-1,-1.04,-233,-74,134,-0.08,-0.08,0.18
1120,-16814,-230,0.02,-1.01,-1.04,-229,-66,133,-0.02,0.05,0.17
1102,-16880,-80,0.02,-1.01,-1.03,-232,-68,122,-0.06,0.02,0
1136,-16788,-104,0.02,-1,-1.03,-227,-68,124,0.02,0.02,0.03
1102,-16854,-164,0.02,-1.01,-1.04,-225,-56,125,0.05,0.2,0.05
1130,-16828,-210,0.02,-1.01,-1.04,-220,-72,124,0.12,-0.05,0.03
1050,-16802,-92,0.01,-1.01,-1.03,-211,-69,123,0.26,0,0.02
1146,-16866,-322,0.02,-1.01,-1.04,-233,-72,119,-0.08,-0.05,-0.05
1152,-16856,-276,0.02,-1.01,-1.04,-222,-72,125,0.09,-0.05,0.05
1120,-16820,-236,0.02,-1.01,-1.04,-223,-70,122,0.08,-0.02,0
1048,-16794,-16,0.01,-1.01,-1.03,-223,-73,119,0.08,-0.06,-0.05
1092,-16838,-172,0.02,-1.01,-1.04,-228,-67,119,0,0.03,-0.05
1106,-16840,-176,0.02,-1.01,-1.04,-230,-61,124,-0.03,0.12,0.03
1148,-16806,-288,0.02,-1.01,-1.04,-233,-73,128,-0.08,-0.06,0.09
1126,-16820,-220,0.02,-1.01,-1.04,-222,-69,143,0.09,0,0.32
1078,-16800,-164,0.02,-1.01,-1.04,-218,-64,131,0.15,0.08,0.14
1102,-16802,-234,0.02,-1.01,-1.04,-220,-72,128,0.12,-0.05,0.09
1136,-16834,-126,0.02,-1.01,-1.03,-223,-70,117,0.08,-0.02,-0.08
1078,-16794,-194,0.02,-1.01,-1.04,-217,-67,123,0.17,0.03,0.02
1110,-16808,-178,0.02,-1.01,-1.04,-229,-68,130,-0.02,0.02,0.12
1098,-16864,-242,0.02,-1.01,-1.04,-227,-66,119,0.02,0.05,-0.05
1132,-16684,-182,0.02,-1,-1.04,-225,-71,123,0.05,-0.03,0.02
1074,-16802,-188,0.02,-1.01,-1.04,-228,-75,119,0,-0.09,-0.05
1072,-16880,-282,0.02,-1.01,-1.04,-228,-80,116,0,-0.17,-0.09
1154,-16802,-172,0.02,-1.01,-1.04,-232,-79,124,-0.06,-0.15,0.03
1038,-16796,-70,0.01,-1.01,-1.03,-231,-66,120,-0.05,0.05,-0.03
1186,-16882,-206,0.02,-1.01,-1.04,-232,-81,119,-0.06,-0.18,-0.05
1108,-16828,-194,0.02,-1.01,-1.04,-232,-77,119,-0.06,-0.12,-0.05
1158,-16856,-190,0.02,-1.01,-1.04,-231,-66,116,-0.05,0.05,-0.09
1110,-16788,-186,0.02,-1,-1.04,-222,-65,131,0.09,0.06,0.14
1126,-16790,-124,0.02,-1,-1.03,-230,-64,127,-0.03,0.08,0.08
1116,-16834,-144,0.02,-1.01,-1.03,-229,-64,122,-0.02,0.08,0
1070,-16838,-184,0.02,-1.01,-1.04,-220,-68,126,0.12,0.02,0.06
1112,-16766,-118,0.02,-1,-1.03,-223,-70,122,0.08,-0.02,0
1106,-16822,-298,0.02,-1.01,-1.04,-232,-76,124,-0.06,-0.11,0.03
1152,-16820,-158,0.02,-1.01,-1.03,-223,-69,128,0.08,0,0.09
1070,-16792,-286,0.02,-1,-1.04,-225,-72,130,0.05,-0.05,0.12
1116,-16770,-180,0.02,-1,-1.04,-225,-67,120,0.05,0.03,-0.03
1194,-16874,-122,0.02,-1.01,-1.03,-233,-68,125,-0.08,0.02,0.05
1124,-16826,-166,0.02,-1.01,-1.04,-229,-67,126,-0.02,0.03,0.06
1124,-16764,-250,0.02,-1,-1.04,-235,-67,126,-0.11,0.03,0.06
1120,-16824,-230,0.02,-1.01,-1.04,-237,-68,118,-0.14,0.02,-0.06
1084,-16866,-84,0.02,-1.01,-1.03,-226,-74,120,0.03,-0.08,-0.03
1110,-16792,-188,0.02,-1,-1.04,-223,-73,127,0.08,-0.06,0.08
1070,-16792,-150,0.02,-1,-1.03,-222,-73,129,0.09,-0.06,0.11
1184,-16810,-186,0.02,-1.01,-1.04,-218,-69,130,0.15,0,0.12
1122,-16864,-192,0.02,-1.01,-1.04,-230,-67,125,-0.03,0.03,0.05
1054,-16844,-168,0.01,-1.01,-1.04,-229,-72,128,-0.02,-0.05,0.09
1158,-16738,-298,0.02,-1,-1.04,-225,-70,117,0.05,-0.02,-0.08
1102,-16728,-150,0.02,-1,-1.03,-225,-69,125,0.05,0,0.05
1136,-16832,-168,0.02,-1.01,-1.04,-226,-69,126,0.03,0,0.06
1100,-16842,-184,0.02,-1.01,-1.04,-217,-66,127,0.17,0.05,0.08
1092,-16808,-62,0.02,-1.01,-1.03,-224,-68,131,0.06,0.02,0.14
1158,-16882,-290,0.02,-1.01,-1.04,-223,-65,126,0.08,0.06,0.06
1088,-16722,-150,0.02,-1,-1.03,-233,-68,126,-0.08,0.02,0.06
1114,-16854,-220,0.02,-1.01,-1.04,-232,-74,128,-0.06,-0.08,0.09
1178,-16880,-158,0.02,-1.01,-1.03,-229,-71,113,-0.02,-0.03,-0.14
1064,-16876,-108,0.02,-1.01,-1.03,-225,-65,129,0.05,0.06,0.11
1076,-16782,-242,0.02,-1,-1.04,-227,-74,129,0.02,-0.08,0.11
1180,-16786,-114,0.02,-1,-1.03,-224,-68,129,0.06,0.02,0.11
1152,-16814,-182,0.02,-1.01,-1.04,-223,-57,131,0.08,0.18,0.14
1136,-16798,-138,0.02,-1.01,-1.03,-236,-68,122,-0.12,0.02,0
1142,-16858,-104,0.02,-1.01,-1.03,-240,-67,118,-0.18,0.03,-0.06
1090,-16752,-240,0.02,-1,-1.04,-240,-65,116,-0.18,0.06,-0.09
1140,-16842,-170,0.02,-1.01,-1.04,-227,-69,114,0.02,0,-0.12
1072,-16814,-244,0.02,-1.01,-1.04,-218,-73,121,0.15,-0.06,-0.02
1140,-16826,-228,0.02,-1.01,-1.04,-236,-70,115,-0.12,-0.02,-0.11
1122,-16790,-140,0.02,-1,-1.03,-239,-67,122,-0.17,0.03,0
1100,-16800,-226,0.02,-1.01,-1.04,-231,-71,111,-0.05,-0.03,-0.17
1096,-16742,-168,0.02,-1,-1.04,-231,-72,122,-0.05,-0.05,0
1114,-16850,-152,0.02,-1.01,-1.03,-239,-74,114,-0.17,-0.08,-0.12
1028,-16766,-154,0.01,-1,-1.03,-234,-72,125,-0.09,-0.05,0.05
1156,-16892,-142,0.02,-1.01,-1.03,-232,-69,130,-0.06,0,0.12
1094,-16866,-236,0.02,-1.01,-1.04,-226,-75,125,0.03,-0.09,0.05
1028,-16838,-142,0.01,-1.01,-1.03,-231,-67,122,-0.05,0.03,0
1184,-16830,-132,0.02,-1.01,-1.03,-229,-65,120,-0.02,0.06,-0.03
1110,-16754,-82,0.02,-1,-1.03,-232,-71,125,-0.06,-0.03,0.05
1150,-16778,-64,0.02,-1,-1.03,-231,-75,120,-0.05,-0.09,-0.03
1132,-16836,-114,0.02,-1.01,-1.03,-221,-62,116,0.11,0.11,-0.09
1148,-16830,6,0.02,-1.01,-1.02,-230,-71,128,-0.03,-0.03,0.09
1022,-16774,-232,0.01,-1,-1.04,-226,-72,125,0.03,-0.05,0.05
1140,-16780,-164,0.02,-1,-1.04,-225,-62,123,0.05,0.11,0.02
1086,-16862,-296,0.02,-1.01,-1.04,-230,-73,130,-0.03,-0.06,0.12
1102,-16800,-284,0.02,-1.01,-1.04,-227,-66,115,0.02,0.05,-0.11
1122,-16826,-276,0.02,-1.01,-1.04,-237,-64,130,-0.14,0.08,0.12
1166,-16814,-156,0.02,-1.01,-1.03,-227,-72,124,0.02,-0.05,0.03
1154,-16786,-16,0.02,-1,-1.03,-232,-58,114,-0.06,0.17,-0.12
1136,-16712,-58,0.02,-1,-1.03,-233,-62,114,-0.08,0.11,-0.12
1086,-16772,-172,0.02,-1,-1.04,-239,-63,129,-0.17,0.09,0.11
1060,-16732,-160,0.01,-1,-1.03,-221,-66,137,0.11,0.05,0.23
1114,-16866,-198,0.02,-1.01,-1.04,-216,-70,124,0.18,-0.02,0.03
1196,-16830,-110,0.02,-1.01,-1.03,-218,-66,131,0.15,0.05,0.14
1122,-16778,-182,0.02,-1,-1.04,-223,-71,124,0.08,-0.03,0.03
1170,-16740,-126,0.02,-1,-1.03,-231,-83,117,-0.05,-0.21,-0.08
1024,-16830,-278,0.01,-1.01,-1.04,-232,-65,124,-0.06,0.06,0.03
1192,-16846,-148,0.02,-1.01,-1.03,-235,-64,119,-0.11,0.08,-0.05
1210,-16832,-290,0.02,-1.01,-1.04,-233,-66,122,-0.08,0.05,0
1110,-16880,-58,0.02,-1.01,-1.03,-236,-68,123,-0.12,0.02,0.02
1126,-16794,-152,0.02,-1.01,-1.03,-241,-62,119,-0.2,0.11,-0.05
1028,-16822,-90,0.01,-1.01,-1.03,-241,-70,123,-0.2,-0.02,0.02
1110,-16894,-160,0.02,-1.01,-1.03,-227,-71,130,0.02,-0.03,0.12
1114,-16790,-162,0.02,-1,-1.03,-232,-65,112,-0.06,0.06,-0.15
1042,-16846,-216,0.01,-1.01,-1.04,-226,-63,116,0.03,0.09,-0.09
1044,-16778,-164,0.01,-1,-1.04,-227,-64,127,0.02,0.08,0.08
1180,-16802,-164,0.02,-1.01,-1.04,-225,-66,132,0.05,0.05,0.15
1126,-16850,-156,0.02,-1.01,-1.03,-215,-69,124,0.2,0,0.03
1112,-16828,-174,0.02,-1.01,-1.04,-224,-63,125,0.06,0.09,0.05
1086,-16764,-98,0.02,-1,-1.03,-223,-77,119,0.08,-0.12,-0.05
1140,-16802,-124,0.02,-1.01,-1.03,-220,-74,122,0.12,-0.08,0
1106,-16804,-190,0.02,-1.01,-1.04,-228,-70,128,0,-0.02,0.09
1190,-16900,-78,0.02,-1.01,-1.03,-228,-77,131,0,-0.12,0.14
1130,-16802,-246,0.02,-1.01,-1.04,-226,-64,123,0.03,0.08,0.02
1162,-16824,-108,0.02,-1.01,-1.03,-235,-77,119,-0.11,-0.12,-0.05
1044,-16780,-196,0.01,-1,-1.04,-235,-71,128,-0.11,-0.03,0.09
1138,-16836,-32,0.02,-1.01,-1.03,-237,-72,136,-0.14,-0.05,0.21
1122,-16838,-158,0.02,-1.01,-1.03,-231,-58,128,-0.05,0.17,0.09
1134,-16866,-254,0.02,-1.01,-1.04,-237,-66,118,-0.14,0.05,-0.06
1082,-16786,-146,0.02,-1,-1.03,-241,-64,133,-0.2,0.08,0.17
1120,-16936,-178,0.02,-1.01,-1.04,-232,-81,121,-0.06,-0.18,-0.02
1138,-16836,-110,0.02,-1.01,-1.03,-232,-63,116,-0.06,0.09,-0.09
1040,-16866,-174,0.01,-1.01,-1.04,-229,-66,125,-0.02,0.05,0.05
1094,-16834,-194,0.02,-1.01,-1.04,-225,-61,142,0.05,0.12,0.31
1140,-16796,-186,0.02,-1.01,-1.04,-215,-66,117,0.2,0.05,-0.08
1088,-16844,-80,0.02,-1.01,-1.03,-231,-64,121,-0.05,0.08,-0.02
1092,-16830,-234,0.02,-1.01,-1.04,-223,-79,136,0.08,-0.15,0.21
1170,-16824,-210,0.02,-1.01,-1.04,-225,-64,126,0.05,0.08,0.06
1124,-16894,-284,0.02,-1.01,-1.04,-233,-64,128,-0.08,0.08,0.09
1052,-16926,-272,0.01,-1.01,-1.04,-234,-69,127,-0.09,0,0.08
1102,-16708,-202,0.02,-1,-1.04,-232,-58,127,-0.06,0.17,0.08
1086,-16792,-194,0.02,-1,-1.04,-233,-68,123,-0.08,0.02,0.02
1136,-16824,-152,0.02,-1.01,-1.03,-232,-67,118,-0.06,0.03,-0.06
1108,-16744,-94,0.02,-1,-1.03,-233,-79,121,-0.08,-0.15,-0.02
1054,-16840,-184,0.01,-1.01,-1.04,-233,-69,124,-0.08,0,0.03
1110,-16872,-156,0.02,-1.01,-1.03,-230,-74,124,-0.03,-0.08,0.03
1186,-16754,-134,0.02,-1,-1.03,-228,-69,126,0,0,0.06
1088,-16854,-20,0.02,-1.01,-1.03,-232,-68,125,-0.06,0.02,0.05
1124,-16706,-144,0.02,-1,-1.03,-226,-70,119,0.03,-0.02,-0.05
1128,-16850,-138,0.02,-1.01,-1.03,-230,-73,126,-0.03,-0.06,0.06
1088,-16766,-68,0.02,-1,-1.03,-233,-68,122,-0.08,0.02,0
1126,-16786,-162,0.02,-1,-1.03,-229,-63,118,-0.02,0.09,-0.06
1126,-16798,-98,0.02,-1.01,-1.03,-232,-63,128,-0.06,0.09,0.09
1162,-16774,-120,0.02,-1,-1.03,-232,-67,117,-0.06,0.03,-0.08
1112,-16838,-206,0.02,-1.01,-1.04,-229,-77,116,-0.02,-0.12,-0.09
1072,-16872,-92,0.02,-1.01,-1.03,-234,-70,123,-0.09,-0.02,0.02
1106,-16872,-128,0.02,-1.01,-1.03,-229,-73,130,-0.02,-0.06,0.12
1084,-16818,22,0.02,-1.01,-1.02,-232,-64,122,-0.06,0.08,0
1066,-16750,-232,0.02,-1,-1.04,-223,-68,125,0.08,0.02,0.05
1214,-16838,-118,0.02,-1.01,-1.03,-233,-67,129,-0.08,0.03,0.11
1090,-16884,-136,0.02,-1.01,-1.03,-224,-70,130,0.06,-0.02,0.12
1138,-16700,-122,0.02,-1,-1.03,-222,-68,136,0.09,0.02,0.21
1118,-16794,-218,0.02,-1.01,-1.04,-223,-72,128,0.08,-0.05,0.09
1104,-16872,-240,0.02,-1.01,-1.04,-218,-72,127,0.15,-0.05,0.08
1088,-16826,-172,0.02,-1.01,-1.04,-216,-67,119,0.18,0.03,-0.05
1194,-16854,-140,0.02,-1.01,-1.03,-230,-63,124,-0.03,0.09,0.03
