accX,accY,accZ,accX_cal,accY_cal,accZ_cal,gyroX,gyroY,gyroZ,gyroX_cal,gyroY_cal,gyroZ_cal
17202,-324,230,1,0,-1.01,-215,-68,123,0.2,0.02,0.02
17078,-388,74,0.99,0,-1.02,-237,-76,119,-0.14,-0.11,-0.05
17194,-334,82,1,0,-1.02,-233,-60,127,-0.08,0.14,0.08
17134,-308,172,1,0,-1.01,-226,-75,122,0.03,-0.09,0
17128,-276,42,1,0,-1.02,-230,-68,116,-0.03,0.02,-0.09
17162,-414,46,1,-0.01,-1.02,-227,-66,128,0.02,0.05,0.09
17186,-446,152,1,-0.01,-1.02,-222,-79,123,0.09,-0.15,0.02
17110,-372,18,0.99,0,-1.02,-221,-74,115,0.11,-0.08,-0.11
17118,-392,88,0.99,0,-1.02,-231,-68,129,-0.05,0.02,0.11
17180,-366,78,1,0,-1.02,-237,-73,123,-0.14,-0.06,0.02
17140,-258,92,1,0,-1.02,-223,-61,114,0.08,0.12,-0.12
17170,-404,162,1,0,-1.02,-227,-62,117,0.02,0.11,-0.08
17118,-460,66,0.99,-0.01,-1.02,-227,-72,120,0.02,-0.05,-0.03
17180,-404,110,1,0,-1.02,-224,-66,117,0.06,0.05,-0.08
17198,-442,34,1,-0.01,-1.02,-230,-71,117,-0.03,-0.03,-0.08
17228,-350,-46,1,0,-1.03,-235,-70,124,-0.11,-0.02,0.03
17174,-354,96,1,0,-1.02,-225,-75,126,0.05,-0.09,0.06
17168,-318,46,1,0,-1.02,-231,-70,130,-0.05,-0.02,0.12
17134,-274,84,1,0,-1.02,-228,-73,116,0,-0.06,-0.09
17070,-376,34,0.99,0,-1.02,-229,-74,128,-0.02,-0.08,0.09
17158,-364,178,1,0,-1.01,-234,-71,120,-0.09,-0.03,-0.03
17162,-342,136,1,0,-1.02,-230,-64,120,-0.03,0.08,-0.03
17140,-328,-12,1,0,-1.03,-231,-72,124,-0.05,-0.05,0.03
17122,-322,222,1,0,-1.01,-229,-64,123,-0.02,0.08,0.02
17110,-380,-16,0.99,0,-1.03,-227,-75,117,0.02,-0.09,-0.08
17172,-278,78,1,0,-1.02,-239,-87,121,-0.17,-0.27,-0.02
17182,-304,-12,1,0,-1.03,-233,-71,122,-0.08,-0.03,0
17036,-314,-26,0.99,0,-1.03,-227,-69,116,0.02,0,-0.09
17090,-334,180,0.99,0,-1.01,-224,-68,131,0.06,0.02,0.14
17136,-348,36,1,0,-1.02,-228,-64,126,0,0.08,0.06
17166,-348,176,1,0,-1.01,-232,-77,115,-0.06,-0.12,-0.11
17170,-328,92,1,0,-1.02,-225,-75,117,0.05,-0.09,-0.08
17160,-294,70,1,0,-1.02,-223,-64,132,0.08,0.08,0.15
17174,-338,184,1,0,-1.01,-227,-70,121,0.02,-0.02,-0.02
17102,-330,-72,0.99,0,-1.03,-237,-67,125,-0.14,0.03,0.05
17184,-348,80,1,0,-1.02,-238,-70,122,-0.15,-0.02,0
17142,-410,50,1,-0.01,-1.02,-230,-69,124,-0.03,0,0.03
17158,-348,-8,1,0,-1.03,-235,-71,120,-0.11,-0.03,-0.03
17142,-402,228,1,0,-1.01,-235,-64,124,-0.11,0.08,0.03
17176,-278,94,1,0,-1.02,-228,-69,121,0,0,-0.02
17132,-320,160,1,0,-1.02,-229,-72,130,-0.02,-0.05,0.12
17136,-330,64,1,0,-1.02,-236,-71,129,-0.12,-0.03,0.11
17092,-348,114,0.99,0,-1.02,-228,-61,117,0,0.12,-0.08
17208,-342,98,1,0,-1.02,-225,-68,121,0.05,0.02,-0.02
17234,-302,66,1,0,-1.02,-227,-71,115,0.02,-0.03,-0.11
17128,-290,190,1,0,-1.01,-231,-67,119,-0.05,0.03,-0.05
17200,-300,128,1,0,-1.02,-233,-68,125,-0.08,0.02,0.05
17164,-368,74,1,0,-1.02,-234,-67,130,-0.09,0.03,0.12
17140,-324,8,1,0,-1.02,-234,-75,127,-0.09,-0.09,0.08
17126,-316,178,1,0,-1.01,-224,-62,114,0.06,0.11,-0.12
17222,-334,18,1,0,-1.02,-232,-60,116,-0.06,0.14,-0.09
17140,-296,30,1,0,-1.02,-234,-67,125,-0.09,0.03,0.05
17180,-326,112,1,0,-1.02,-233,-64,131,-0.08,0.08,0.14
17076,-354,44,0.99,0,-1.02,-228,-77,125,0,-0.12,0.05
17090,-464,60,0.99,-0.01,-1.02,-230,-76,125,-0.03,-0.11,0.05
17160,-282,118,1,0,-1.02,-231,-77,112,-0.05,-0.12,-0.15
17126,-416,80,1,-0.01,-1.02,-231,-69,121,-0.05,0,-0.02
17156,-320,106,1,0,-1.02,-229,-70,129,-0.02,-0.02,0.11
17172,-400,40,1,0,-1.02,-223,-71,119,0.08,-0.03,-0.05
17222,-414,56,1,-0.01,-1.02,-221,-66,121,0.11,0.05,-0.02
17132,-390,106,1,0,-1.02,-226,-66,124,0.03,0.05,0.03
17130,-388,172,1,0,-1.01,-226,-76,122,0.03,-0.11,0
17196,-256,90,1,0,-1.02,-224,-71,124,0.06,-0.03,0.03
17284,-336,58,1.01,0,-1.02,-223,-67,122,0.08,0.03,0
17106,-362,88,0.99,0,-1.02,-232,-57,125,-0.06,0.18,0.05
17172,-356,130,1,0,-1.02,-226,-54,118,0.03,0.23,-0.06
17168,-414,102,1,-0.01,-1.02,-224,-76,125,0.06,-0.11,0.05
17152,-370,42,1,0,-1.02,-222,-65,123,0.09,0.06,0.02
17158,-364,-8,1,0,-1.03,-235,-68,127,-0.11,0.02,0.08
17142,-384,180,1,0,-1.01,-235,-70,122,-0.11,-0.02,0
17208,-332,136,1,0,-1.02,-228,-73,124,0,-0.06,0.03
17176,-364,118,1,0,-1.02,-230,-72,116,-0.03,-0.05,-0.09
17164,-384,190,1,0,-1.01,-234,-81,119,-0.09,-0.18,-0.05
17204,-406,146,1,0,-1.02,-227,-77,120,0.02,-0.12,-0.03
17058,-260,92,0.99,0,-1.02,-230,-71,125,-0.03,-0.03,0.05
17170,-324,84,1,0,-1.02,-232,-65,134,-0.06,0.06,0.18
17124,-366,178,1,0,-1.01,-238,-76,114,-0.15,-0.11,-0.12
17126,-384,54,1,0,-1.02,-228,-67,123,0,0.03,0.02
17106,-328,90,0.99,0,-1.02,-226,-65,121,0.03,0.06,-0.02
17170,-342,-80,1,0,-1.03,-226,-78,132,0.03,-0.14,0.15
17150,-438,122,1,-0.01,-1.02,-233,-73,118,-0.08,-0.06,-0.06
17134,-322,86,1,0,-1.02,-230,-66,131,-0.03,0.05,0.14
17110,-414,144,0.99,-0.01,-1.02,-220,-63,127,0.12,0.09,0.08
17152,-300,72,1,0,-1.02,-232,-80,127,-0.06,-0.17,0.08
17088,-344,112,0.99,0,-1.02,-229,-66,114,-0.02,0.05,-0.12
17118,-320,158,0.99,0,-1.02,-239,-70,124,-0.17,-0.02,0.03
17190,-268,110,1,0,-1.02,-230,-63,126,-0.03,0.09,0.06
17142,-424,-6,1,-0.01,-1.03,-223,-72,116,0.08,-0.05,-0.09
17130,-324,52,1,0,-1.02,-221,-65,122,0.11,0.06,0
17132,-382,184,1,0,-1.01,-221,-68,115,0.11,0.02,-0.11
17186,-318,104,1,0,-1.02,-226,-71,118,0.03,-0.03,-0.06
17134,-292,24,1,0,-1.02,-223,-66,127,0.08,0.05,0.08
17220,-346,70,1,0,-1.02,-230,-60,132,-0.03,0.14,0.15
17168,-370,44,1,0,-1.02,-231,-74,119,-0.05,-0.08,-0.05
17160,-400,152,1,0,-1.02,-221,-71,122,0.11,-0.03,0
17138,-326,54,1,0,-1.02,-234,-73,120,-0.09,-0.06,-0.03
17260,-312,156,1,0,-1.02,-229,-64,128,-0.02,0.08,0.09
17112,-334,106,0.99,0,-1.02,-235,-67,129,-0.11,0.03,0.11
17144,-370,116,1,0,-1.02,-222,-71,127,0.09,-0.03,0.08
17136,-370,118,1,0,-1.02,-227,-67,121,0.02,0.03,-0.02
17206,-352,-60,1,0,-1.03,-231,-69,118,-0.05,0,-0.06
17182,-370,96,1,0,-1.02,-229,-61,123,-0.02,0.12,0.02
17166,-414,120,1,-0.01,-1.02,-228,-69,125,0,0,0.05
17114,-410,58,0.99,-0.01,-1.02,-231,-73,117,-0.05,-0.06,-0.08
17158,-324,170,1,0,-1.01,-218,-67,122,0.15,0.03,0
17238,-430,44,1,-0.01,-1.02,-228,-67,119,0,0.03,-0.05
17232,-306,288,1,0,-1.01,-226,-62,126,0.03,0.11,0.06
17180,-372,120,1,0,-1.02,-231,-59,121,-0.05,0.15,-0.02
17170,-364,94,1,0,-1.02,-225,-69,120,0.05,0,-0.03
17202,-344,-8,1,0,-1.03,-221,-58,126,0.11,0.17,0.06
17110,-394,184,0.99,0,-1.01,-221,-66,115,0.11,0.05,-0.11
17204,-302,174,1,0,-1.01,-218,-66,120,0.15,0.05,-0.03
17130,-454,98,1,-0.01,-1.02,-228,-68,128,0,0.02,0.09
17130,-288,76,1,0,-1.02,-226,-69,127,0.03,0,0.08
17154,-308,32,1,0,-1.02,-237,-69,126,-0.14,0,0.06
17184,-414,134,1,-0.01,-1.02,-224,-58,133,0.06,0.17,0.17
17204,-380,46,1,0,-1.02,-228,-69,123,0,0,0.02
17088,-326,172,0.99,0,-1.01,-227,-72,116,0.02,-0.05,-0.09
17112,-466,164,0.99,-0.01,-1.01,-228,-72,118,0,-0.05,-0.06
17206,-396,146,1,0,-1.02,-222,-67,116,0.09,0.03,-0.09
17176,-300,58,1,0,-1.02,-228,-74,126,0,-0.08,0.06
17134,-442,22,1,-0.01,-1.02,-236,-73,114,-0.12,-0.06,-0.12
17134,-396,-36,1,0,-1.03,-233,-66,124,-0.08,0.05,0.03
17182,-458,74,1,-0.01,-1.02,-230,-68,120,-0.03,0.02,-0.03
17210,-274,60,1,0,-1.02,-219,-65,119,0.14,0.06,-0.05
17166,-404,150,1,0,-1.02,-230,-70,119,-0.03,-0.02,-0.05
17124,-320,4,1,0,-1.02,-231,-62,121,-0.05,0.11,-0.02
17198,-370,68,1,0,-1.02,-230,-63,124,-0.03,0.09,0.03
17072,-306,140,0.99,0,-1.02,-226,-66,126,0.03,0.05,0.06
17222,-334,138,1,0,-1.02,-225,-67,122,0.05,0.03,0
17198,-342,148,1,0,-1.02,-221,-67,116,0.11,0.03,-0.09
17202,-404,-28,1,0,-1.03,-236,-76,123,-0.12,-0.11,0.02
17178,-356,134,1,0,-1.02,-236,-60,119,-0.12,0.14,-0.05
17104,-326,106,0.99,0,-1.02,-226,-66,120,0.03,0.05,-0.03
17188,-382,208,1,0,-1.01,-229,-83,127,-0.02,-0.21,0.08
17168,-306,-22,1,0,-1.03,-225,-70,117,0.05,-0.02,-0.08
17178,-336,102,1,0,-1.02,-238,-75,113,-0.15,-0.09,-0.14
17166,-316,-40,1,0,-1.03,-229,-85,121,-0.02,-0.24,-0.02
17158,-352,160,1,0,-1.02,-231,-67,125,-0.05,0.03,0.05
17182,-334,-26,1,0,-1.03,-231,-63,122,-0.05,0.09,0
17162,-280,94,1,0,-1.02,-229,-61,119,-0.02,0.12,-0.05
17154,-324,218,1,0,-1.01,-222,-66,112,0.09,0.05,-0.15
17152,-298,84,1,0,-1.02,-224,-71,133,0.06,-0.03,0.17
17162,-388,118,1,0,-1.02,-232,-64,127,-0.06,0.08,0.08
17110,-386,-40,0.99,0,-1.03,-223,-72,125,0.08,-0.05,0.05
17184,-368,88,1,0,-1.02,-228,-72,118,0,-0.05,-0.06
17182,-446,104,1,-0.01,-1.02,-230,-79,128,-0.03,-0.15,0.09
17178,-300,140,1,0,-1.02,-233,-68,123,-0.08,0.02,0.02
17160,-354,66,1,0,-1.02,-232,-74,129,-0.06,-0.08,0.11
17186,-324,22,1,0,-1.02,-221,-73,113,0.11,-0.06,-0.14
17178,-394,66,1,0,-1.02,-227,-73,128,0.02,-0.06,0.09
17116,-306,94,0.99,0,-1.02,-227,-61,124,0.02,0.12,0.03
17186,-356,220,1,0,-1.01,-233,-67,114,-0.08,0.03,-0.12
17214,-382,12,1,0,-1.02,-232,-73,118,-0.06,-0.06,-0.06
17140,-400,154,1,0,-1.02,-229,-66,112,-0.02,0.05,-0.15
17238,-370,66,1,0,-1.02,-239,-76,119,-0.17,-0.11,-0.05
17180,-428,234,1,-0.01,-1.01,-229,-70,123,-0.02,-0.02,0.02
17134,-384,80,1,0,-1.02,-231,-74,126,-0.05,-0.08,0.06
17130,-320,98,1,0,-1.02,-228,-62,119,0,0.11,-0.05
17222,-358,186,1,0,-1.01,-235,-71,115,-0.11,-0.03,-0.11
17166,-354,28,1,0,-1.02,-222,-65,124,0.09,0.06,0.03
17216,-428,150,1,-0.01,-1.02,-223,-62,127,0.08,0.11,0.08
17184,-288,184,1,0,-1.01,-240,-66,119,-0.18,0.05,-0.05
17180,-430,126,1,-0.01,-1.02,-231,-62,119,-0.05,0.11,-0.05
17102,-368,158,0.99,0,-1.02,-236,-54,123,-0.12,0.23,0.02
17066,-340,112,0.99,0,-1.02,-229,-69,120,-0.02,0,-0.03
17164,-356,76,1,0,-1.02,-222,-73,122,0.09,-0.06,0
17166,-414,194,1,-0.01,-1.01,-233,-63,117,-0.08,0.09,-0.08
17146,-256,96,1,0,-1.02,-231,-65,128,-0.05,0.06,0.09
17118,-348,130,0.99,0,-1.02,-228,-69,124,0,0,0.03
17146,-372,76,1,0,-1.02,-229,-74,131,-0.02,-0.08,0.14
17160,-394,-12,1,0,-1.03,-224,-62,121,0.06,0.11,-0.02
17190,-372,26,1,0,-1.02,-225,-74,122,0.05,-0.08,0
17224,-376,64,1,0,-1.02,-230,-75,117,-0.03,-0.09,-0.08
17166,-358,48,1,0,-1.02,-227,-68,118,0.02,0.02,-0.06
17154,-356,182,1,0,-1.01,-225,-68,114,0.05,0.02,-0.12
17140,-352,30,1,0,-1.02,-224,-75,124,0.06,-0.09,0.03
17128,-342,82,1,0,-1.02,-238,-77,124,-0.15,-0.12,0.03
17232,-340,66,1,0,-1.02,-230,-68,129,-0.03,0.02,0.11
17214,-374,120,1,0,-1.02,-235,-68,118,-0.11,0.02,-0.06
17142,-418,16,1,-0.01,-1.02,-230,-67,117,-0.03,0.03,-0.08
17186,-458,16,1,-0.01,-1.02,-231,-68,122,-0.05,0.02,0
17112,-326,6,0.99,0,-1.02,-231,-62,125,-0.05,0.11,0.05
17090,-296,102,0.99,0,-1.02,-220,-77,121,0.12,-0.12,-0.02
17202,-348,134,1,0,-1.02,-226,-71,124,0.03,-0.03,0.03
17110,-382,68,0.99,0,-1.02,-223,-67,125,0.08,0.03,0.05
17160,-332,56,1,0,-1.02,-224,-78,121,0.06,-0.14,-0.02
17100,-406,-54,0.99,0,-1.03,-233,-68,118,-0.08,0.02,-0.06
17168,-312,118,1,0,-1.02,-224,-77,126,0.06,-0.12,0.06
17172,-312,10,1,0,-1.02,-225,-66,125,0.05,0.05,0.05
17154,-364,108,1,0,-1.02,-226,-59,120,0.03,0.15,-0.03
17164,-294,36,1,0,-1.02,-219,-74,124,0.14,-0.08,0.03
17226,-368,72,1,0,-1.02,-234,-66,124,-0.09,0.05,0.03
17172,-330,60,1,0,-1.02,-231,-68,126,-0.05,0.02,0.06
17212,-344,-16,1,0,-1.03,-232,-69,115,-0.06,0,-0.11
17112,-346,72,0.99,0,-1.02,-235,-73,124,-0.11,-0.06,0.03
17152,-362,148,1,0,-1.02,-226,-71,125,0.03,-0.03,0.05
17166,-336,36,1,0,-1.02,-228,-77,121,0,-0.12,-0.02
17116,-290,156,0.99,0,-1.02,-231,-62,127,-0.05,0.11,0.08
17166,-358,72,1,0,-1.02,-228,-68,113,0,0.02,-0.14
17144,-318,132,1,0,-1.02,-232,-74,122,-0.06,-0.08,0
17096,-404,46,0.99,0,-1.02,-219,-67,125,0.14,0.03,0.05
17186,-354,-58,1,0,-1.03,-224,-66,123,0.06,0.05,0.02
17096,-334,90,0.99,0,-1.02,-224,-65,121,0.06,0.06,-0.02
17078,-268,104,0.99,0,-1.02,-219,-70,126,0.14,-0.02,0.06
17144,-352,24,1,0,-1.02,-235,-65,121,-0.11,0.06,-0.02
17162,-334,-30,1,0,-1.03,-232,-65,112,-0.06,0.06,-0.15
17072,-352,56,0.99,0,-1.02,-227,-67,120,0.02,0.03,-0.03
17168,-316,-20,1,0,-1.03,-228,-73,122,0,-0.06,0
17110,-340,26,0.99,0,-1.02,-226,-64,117,0.03,0.08,-0.08
17134,-324,160,1,0,-1.02,-226,-68,127,0.03,0.02,0.08
17180,-320,10,1,0,-1.02,-224,-67,123,0.06,0.03,0.02
17222,-344,152,1,0,-1.02,-233,-64,115,-0.08,0.08,-0.11
17166,-420,42,1,-0.01,-1.02,-226,-66,125,0.03,0.05,0.05
17156,-346,-12,1,0,-1.03,-224,-73,122,0.06,-0.06,0
17198,-374,112,1,0,-1.02,-224,-66,131,0.06,0.05,0.14
17174,-302,74,1,0,-1.02,-240,-70,118,-0.18,-0.02,-0.06
17104,-334,66,0.99,0,-1.02,-233,-69,122,-0.08,0,0
17176,-400,190,1,0,-1.01,-224,-72,116,0.06,-0.05,-0.09
17148,-336,88,1,0,-1.02,-232,-74,115,-0.06,-0.08,-0.11
17128,-324,22,1,0,-1.02,-234,-77,120,-0.09,-0.12,-0.03
17158,-376,222,1,0,-1.01,-226,-77,118,0.03,-0.12,-0.06
17114,-382,122,0.99,0,-1.02,-228,-65,119,0,0.06,-0.05
17208,-354,68,1,0,-1.02,-233,-72,123,-0.08,-0.05,0.02
17102,-330,28,0.99,0,-1.02,-222,-76,124,0.09,-0.11,0.03
17256,-318,54,1,0,-1.02,-233,-73,122,-0.08,-0.06,0
17168,-400,218,1,0,-1.01,-231,-78,114,-0.05,-0.14,-0.12
17230,-358,28,1,0,-1.02,-231,-76,123,-0.05,-0.11,0.02
17168,-368,76,1,0,-1.02,-223,-74,125,0.08,-0.08,0.05
17176,-364,-24,1,0,-1.03,-232,-63,124,-0.06,0.09,0.03
17170,-334,92,1,0,-1.02,-228,-71,125,0,-0.03,0.05
17152,-362,88,1,0,-1.02,-226,-65,118,0.03,0.06,-0.06
17204,-410,136,1,-0.01,-1.02,-235,-61,123,-0.11,0.12,0.02
17218,-330,-56,1,0,-1.03,-231,-74,118,-0.05,-0.08,-0.06
17112,-346,124,0.99,0,-1.02,-230,-67,120,-0.03,0.03,-0.03
17180,-348,124,1,0,-1.02,-225,-66,116,0.05,0.05,-0.09
17230,-330,104,1,0,-1.02,-234,-68,123,-0.09,0.02,0.02
17132,-376,102,1,0,-1.02,-223,-67,119,0.08,0.03,-0.05
17156,-320,-62,1,0,-1.03,-233,-62,123,-0.08,0.11,0.02
17194,-384,24,1,0,-1.02,-233,-79,125,-0.08,-0.15,0.05
17150,-340,168,1,0,-1.01,-236,-67,125,-0.12,0.03,0.05
17180,-322,22,1,0,-1.02,-224,-79,127,0.06,-0.15,0.08
17172,-358,128,1,0,-1.02,-224,-65,104,0.06,0.06,-0.27
17160,-352,200,1,0,-1.01,-221,-75,124,0.11,-0.09,0.03
17182,-276,108,1,0,-1.02,-234,-77,111,-0.09,-0.12,-0.17
17148,-418,200,1,-0.01,-1.01,-232,-79,121,-0.06,-0.15,-0.02
17144,-374,82,1,0,-1.02,-230,-73,128,-0.03,-0.06,0.09
17124,-372,110,1,0,-1.02,-231,-76,130,-0.05,-0.11,0.12
17108,-402,148,0.99,0,-1.02,-230,-62,126,-0.03,0.11,0.06
17102,-358,120,0.99,0,-1.02,-210,-72,119,0.27,-0.05,-0.05
17118,-386,110,0.99,0,-1.02,-234,-70,127,-0.09,-0.02,0.08
17202,-236,80,1,0.01,-1.02,-224,-68,125,0.06,0.02,0.05
17160,-366,240,1,0,-1.01,-225,-60,120,0.05,0.14,-0.03
17142,-302,106,1,0,-1.02,-234,-70,129,-0.09,-0.02,0.11
17124,-338,220,1,0,-1.01,-226,-65,125,0.03,0.06,0.05
17116,-358,114,0.99,0,-1.02,-221,-84,126,0.11,-0.23,0.06
17150,-344,94,1,0,-1.02,-228,-64,123,0,0.08,0.02
17260,-308,136,1,0,-1.02,-227,-71,127,0.02,-0.03,0.08
17206,-422,152,1,-0.01,-1.02,-223,-73,124,0.08,-0.06,0.03
17220,-248,64,1,0,-1.02,-227,-71,121,0.02,-0.03,-0.02
17176,-318,36,1,0,-1.02,-232,-68,127,-0.06,0.02,0.08
17166,-346,110,1,0,-1.02,-234,-68,125,-0.09,0.02,0.05
17114,-256,94,0.99,0,-1.02,-227,-67,122,0.02,0.03,0
17128,-332,22,1,0,-1.02,-228,-69,130,0,0,0.12
17132,-374,76,1,0,-1.02,-230,-60,129,-0.03,0.14,0.11
17150,-398,88,1,0,-1.02,-227,-71,125,0.02,-0.03,0.05
17182,-352,22,1,0,-1.02,-236,-64,115,-0.12,0.08,-0.11
17104,-334,8,0.99,0,-1.02,-243,-67,121,-0.23,0.03,-0.02
17174,-376,124,1,0,-1.02,-234,-80,132,-0.09,-0.17,0.15
17184,-330,214,1,0,-1.01,-230,-59,117,-0.03,0.15,-0.08
17150,-378,148,1,0,-1.02,-237,-59,128,-0.14,0.15,0.09
17068,-338,62,0.99,0,-1.02,-231,-69,120,-0.05,0,-0.03
17132,-398,116,1,0,-1.02,-223,-76,122,0.08,-0.11,0
17094,-250,148,0.99,0,-1.02,-235,-58,121,-0.11,0.17,-0.02
17192,-298,72,1,0,-1.02,-229,-77,128,-0.02,-0.12,0.09
17172,-386,6,1,0,-1.02,-231,-69,118,-0.05,0,-0.06
17158,-374,94,1,0,-1.02,-228,-81,124,0,-0.18,0.03
17142,-354,114,1,0,-1.02,-236,-69,123,-0.12,0,0.02
17198,-282,80,1,0,-1.02,-232,-71,124,-0.06,-0.03,0.03
17134,-302,40,1,0,-1.02,-231,-70,123,-0.05,-0.02,0.02
17164,-406,106,1,0,-1.02,-226,-81,118,0.03,-0.18,-0.06
17140,-268,148,1,0,-1.02,-224,-71,124,0.06,-0.03,0.03
17086,-398,286,0.99,0,-1.01,-230,-77,125,-0.03,-0.12,0.05
17168,-334,228,1,0,-1.01,-236,-79,119,-0.12,-0.15,-0.05
17192,-398,178,1,0,-1.01,-223,-74,125,0.08,-0.08,0.05
17190,-286,126,1,0,-1.02,-231,-73,123,-0.05,-0.06,0.02
17186,-290,40,1,0,-1.02,-226,-62,122,0.03,0.11,0
17202,-442,144,1,-0.01,-1.02,-225,-65,123,0.05,0.06,0.02
17174,-298,166,1,0,-1.01,-230,-62,126,-0.03,0.11,0.06
17194,-386,56,1,0,-1.02,-218,-74,118,0.15,-0.08,-0.06
17156,-314,110,1,0,-1.02,-226,-69,123,0.03,0,0.02
17246,-436,2,1,-0.01,-1.02,-223,-69,118,0.08,0,-0.06
17048,-320,136,0.99,0,-1.02,-235,-68,123,-0.11,0.02,0.02
17128,-382,-46,1,0,-1.03,-228,-58,117,0,0.17,-0.08
17148,-396,110,1,0,-1.02,-230,-73,121,-0.03,-0.06,-0.02
17166,-412,242,1,-0.01,-1.01,-231,-74,121,-0.05,-0.08,-0.02
17184,-348,120,1,0,-1.02,-226,-67,116,0.03,0.03,-0.09
17154,-296,116,1,0,-1.02,-225,-64,128,0.05,0.08,0.09
17172,-394,58,1,0,-1.02,-226,-78,120,0.03,-0.14,-0.03
17118,-290,10,0.99,0,-1.02,-230,-65,119,-0.03,0.06,-0.05
17196,-410,100,1,-0.01,-1.02,-220,-68,120,0.12,0.02,-0.03
17144,-318,122,1,0,-1.02,-220,-74,130,0.12,-0.08,0.12
17074,-392,206,0.99,0,-1.01,-229,-62,128,-0.02,0.11,0.09
17062,-380,142,0.99,0,-1.02,-231,-73,121,-0.05,-0.06,-0.02
17166,-362,58,1,0,-1.02,-226,-68,120,0.03,0.02,-0.03
17144,-352,102,1,0,-1.02,-230,-71,123,-0.03,-0.03,0.02
17168,-388,108,1,0,-1.02,-234,-62,115,-0.09,0.11,-0.11
17130,-352,18,1,0,-1.02,-234,-62,124,-0.09,0.11,0.03
17148,-384,110,1,0,-1.02,-230,-58,121,-0.03,0.17,-0.02
17098,-330,96,0.99,0,-1.02,-223,-73,124,0.08,-0.06,0.03
17114,-412,152,0.99,-0.01,-1.02,-233,-71,123,-0.08,-0.03,0.02
17138,-360,42,1,0,-1.02,-229,-63,120,-0.02,0.09,-0.03
17122,-408,150,1,0,-1.02,-219,-72,126,0.14,-0.05,0.06
17166,-382,196,1,0,-1.01,-227,-74,128,0.02,-0.08,0.09
17124,-344,26,1,0,-1.02,-232,-72,124,-0.06,-0.05,0.03
17158,-296,-10,1,0,-1.03,-237,-76,123,-0.14,-0.11,0.02
17214,-416,124,1,-0.01,-1.02,-235,-81,130,-0.11,-0.18,0.12
17102,-446,108,0.99,-0.01,-1.02,-240,-66,118,-0.18,0.05,-0.06
17100,-366,14,0.99,0,-1.02,-226,-64,127,0.03,0.08,0.08
17156,-328,158,1,0,-1.02,-228,-74,125,0,-0.08,0.05
17176,-394,34,1,0,-1.02,-230,-70,121,-0.03,-0.02,-0.02
17112,-418,54,0.99,-0.01,-1.02,-230,-71,120,-0.03,-0.03,-0.03
17128,-382,112,1,0,-1.02,-235,-70,117,-0.11,-0.02,-0.08
17104,-406,88,0.99,0,-1.02,-219,-69,129,0.14,0,0.11
17234,-404,34,1,0,-1.02,-229,-68,129,-0.02,0.02,0.11
17192,-346,44,1,0,-1.02,-235,-70,117,-0.11,-0.02,-0.08
17180,-270,116,1,0,-1.02,-237,-68,116,-0.14,0.02,-0.09
17154,-370,46,1,0,-1.02,-221,-69,124,0.11,0,0.03
17166,-306,144,1,0,-1.02,-226,-58,120,0.03,0.17,-0.03
17142,-292,78,1,0,-1.02,-233,-74,114,-0.08,-0.08,-0.12
17176,-342,-14,1,0,-1.03,-219,-71,122,0.14,-0.03,0
17142,-408,180,1,0,-1.01,-227,-67,118,0.02,0.03,-0.06
17252,-348,40,1,0,-1.02,-216,-69,124,0.18,0,0.03
17172,-412,84,1,-0.01,-1.02,-225,-69,118,0.05,0,-0.06
17234,-324,124,1,0,-1.02,-231,-77,122,-0.05,-0.12,0
17134,-432,-22,1,-0.01,-1.03,-233,-60,123,-0.08,0.14,0.02
17142,-378,130,1,0,-1.02,-230,-73,121,-0.03,-0.06,-0.02
17158,-292,172,1,0,-1.01,-234,-80,120,-0.09,-0.17,-0.03
17118,-364,20,0.99,0,-1.02,-228,-67,121,0,0.03,-0.02
17134,-394,160,1,0,-1.02,-220,-69,125,0.12,0,0.05
17206,-338,130,1,0,-1.02,-232,-69,129,-0.06,0,0.11
17032,-338,58,0.99,0,-1.02,-229,-60,120,-0.02,0.14,-0.03
17236,-396,140,1,0,-1.02,-225,-75,120,0.05,-0.09,-0.03
17172,-318,192,1,0,-1.01,-228,-73,119,0,-0.06,-0.05
17072,-394,228,0.99,0,-1.01,-232,-70,125,-0.06,-0.02,0.05
17122,-330,74,1,0,-1.02,-221,-59,123,0.11,0.15,0.02
17134,-316,160,1,0,-1.02,-226,-63,127,0.03,0.09,0.08
17196,-314,210,1,0,-1.01,-230,-70,124,-0.03,-0.02,0.03
17080,-336,54,0.99,0,-1.02,-232,-59,127,-0.06,0.15,0.08
17204,-292,126,1,0,-1.02,-237,-62,118,-0.14,0.11,-0.06
17202,-334,8,1,0,-1.02,-235,-74,126,-0.11,-0.08,0.06
17106,-382,206,0.99,0,-1.01,-224,-84,110,0.06,-0.23,-0.18
17160,-442,144,1,-0.01,-1.02,-230,-64,134,-0.03,0.08,0.18
17190,-302,232,1,0,-1.01,-231,-66,118,-0.05,0.05,-0.06
17208,-320,140,1,0,-1.02,-227,-66,128,0.02,0.05,0.09
17134,-362,64,1,0,-1.02,-226,-68,121,0.03,0.02,-0.02
17132,-392,36,1,0,-1.02,-224,-71,117,0.06,-0.03,-0.08
17204,-356,122,1,0,-1.02,-236,-65,133,-0.12,0.06,0.17
