0.065773472,-0.042339062,0.078222412,-0.000266463,1591606047.574398279
0.007115531,-0.023185449,0.024252749,0.000133231,1591606047.594110489
0.011903934,-0.025579651,0.028213865,-0.000532925,1591606047.614011288
0.104080698,0.063005811,0.121665624,0.041168473,1591606047.634497404
0.192666160,0.080962328,0.208985999,-0.048629426,1591606047.653943300
0.598483341,-1.068254451,1.224479433,-0.274722944,1591606047.673257589
-0.334058205,-0.672014076,0.750465058,-0.510409090,1591606047.694292307
0.045422758,-0.329643275,0.332758044,-0.340938894,1591606047.713043451
0.360260276,-0.181202754,0.403264063,-0.368917478,1591606047.733480453
0.074153178,-0.409849031,0.416503207,-0.393432019,1591606047.753518105
0.074153178,-0.037550659,0.083118865,-0.253539153,1591606047.773060083
0.031057548,-1.208315248,1.208714321,-0.229424302,1591606047.793712139
0.043028556,-0.818060377,0.819191209,0.089264970,1591606047.813719988
0.263295109,-0.608567769,0.663082984,0.001065850,1591606047.832558393
0.102883597,0.691483769,0.699095729,-0.032241973,1591606047.853797197
0.181892252,-0.889886427,0.908285552,-0.002531395,1591606047.873983860
0.090912589,-0.548712727,0.556193092,0.005595714,1591606047.892795086
-0.032388796,0.583744658,0.584642506,-0.020384389,1591606047.914196014
0.165132841,-0.164443342,0.233046064,-0.009592653,1591606047.933469057
-0.114988754,0.006742072,0.115186236,-0.005329252,1591606047.953272581
-0.000067074,-0.608567769,0.608567772,-0.020650851,1591606047.973308086
-0.047951107,-0.177611451,0.183970477,0.012523742,1591606047.994360447
-0.022811990,0.033078290,0.040181590,0.009592653,1591606048.014399767
-0.142522073,0.218628923,0.260981124,0.025580410,1591606048.034039021
-0.105411947,-0.208736073,0.233842739,0.025580410,1591606048.052990198
0.000000000,-0.123741914,0.123741914,0.000000000,1591606048.074435949
0.251324100,0.134831865,0.285207706,-0.023848401,1591606048.093166113
0.045422758,-0.218312880,0.222988207,-0.018652383,1591606048.113182545
0.094503892,0.227008629,0.245894089,-0.041301701,1591606048.133700371
0.065773472,-0.089025990,0.110687743,-0.062885171,1591606048.153874397
0.050211161,-0.288941829,0.293272128,-0.011457891,1591606048.175016165
-0.047951107,0.219826024,0.224995088,-0.012656973,1591606048.193910360
0.156753135,0.304820183,0.342763606,0.002664626,1591606048.214302778
0.132811118,-0.190779561,0.232455660,-0.007594184,1591606048.234362841
-0.143719173,-0.593005458,0.610172659,-0.013323130,1591606048.253577709
-0.003658376,0.599306969,0.599318135,0.013323130,1591606048.272805214
0.363851578,-0.310489662,0.478321859,-0.005728946,1591606048.294831038
-0.160478585,0.329959282,0.366914846,-0.020517620,1591606048.313494205
0.007115531,-0.191976661,0.192108483,-0.009725885,1591606048.333550930
-0.142522073,0.249753545,0.287557602,-0.045565104,1591606048.353505373
-0.046754006,-0.697153193,0.698719194,-0.016787143,1591606048.373460054
0.184286454,-0.023185449,0.185739232,0.015321599,1591606048.393136501
-0.203574215,0.364675206,0.417648737,-0.008127109,1591606048.414516687
-0.204771316,-0.078252083,0.219213777,0.039569697,1591606048.433064222
-0.311313290,-0.026776751,0.312462732,0.001199082,1591606048.454160452
-0.162872787,0.138423168,0.213748726,0.020784082,1591606048.473063707
0.233367588,0.167153588,0.287055313,-0.023715170,1591606048.493489265
-0.255049551,0.029486988,0.256748429,-0.061952552,1591606048.514693499
-0.059922115,-0.227889686,0.235636094,-0.036105680,1591606048.533183098
0.186680656,0.273695562,0.331298849,-0.043699867,1591606048.553518295
-0.083864132,-0.285350526,0.297419091,-0.025047484,1591606048.574141264
0.192666160,0.235388335,0.304184019,0.031575818,1591606048.593977213
0.293222629,0.273695562,0.401109425,-0.025313946,1591606048.613977909
-0.053936611,-0.285350526,0.290403307,0.001598776,1591606048.634247780
0.294419730,-0.540333021,0.615339542,0.009592653,1591606048.653167963
0.000000000,0.000000000,0.000000000,0.000000000,1591606048.672466993
0.171118345,-0.157260737,0.232405739,-0.000133231,1591606048.693594933
0.239353092,0.373054912,0.443237939,-0.046231260,1591606048.713219643
-0.134142367,-0.153669435,0.203981543,-0.038903540,1591606048.734086037
-0.120974258,0.048640601,0.130386652,-0.004263402,1591606048.753813505
-0.016826486,-0.016002844,0.023221146,-0.025846872,1591606048.772407532
-0.052739510,0.235388335,0.241224220,0.024647789,1591606048.793682337
0.008312632,1.085329943,1.085361776,0.025846872,1591606048.813730955
0.270477714,-0.059098474,0.276858851,-0.011990817,1591606048.832853079
-0.322087197,-0.590611256,0.672727150,0.033707517,1591606048.854296923
-0.059922115,0.209052117,0.217470567,0.034240443,1591606048.872801781
-0.100623544,0.277286864,0.294979834,-0.046098027,1591606048.893470287
-0.166464089,0.450866466,0.480615088,-0.006661565,1591606048.913710594
0.196257462,0.359886803,0.409921337,-0.037970922,1591606048.933367252
-0.211953921,-0.196765065,0.289207461,-0.065949493,1591606048.953728676
-0.010840981,0.051034803,0.052173537,-0.006794796,1591606048.973428726
-0.069498922,0.003150769,0.069570306,-0.034373674,1591606048.992385626
-0.141324972,-0.285350526,0.318430009,-0.000799388,1591606049.013780355
0.071758976,-0.023185449,0.075411641,0.006395102,1591606049.032987118
-0.311313290,-0.284153425,0.421496303,0.019318537,1591606049.053063869
-0.300539382,0.624446123,0.693005686,0.027312416,1591606049.073343515
0.198651664,-0.519982307,0.556636401,-0.046630955,1591606049.092976332
-0.047951107,0.496356298,0.498667106,-0.003730476,1591606049.113514662
0.215411076,0.139620269,0.256701677,-0.018385919,1591606049.133236647
-0.243078542,-0.041141961,0.246535674,-0.054891294,1591606049.154194593
0.045422758,0.140817369,0.147962017,0.009992347,1591606049.173989773
0.049014060,-0.758205336,0.759787937,-0.005862177,1591606049.193779945
0.074153178,0.204263713,0.217307060,0.039170002,1591606049.212638140
0.472787754,0.290454973,0.554880484,0.013589593,1591606049.234594822
-0.118580056,-0.263802711,0.289228457,-0.005995409,1591606049.253096819
-0.407081356,-0.666028572,0.780582660,0.011591123,1591606049.274203300
0.096898093,0.317988274,0.332424101,-0.055557451,1591606049.293271303
-0.280188668,-0.053112970,0.285178325,-0.043433405,1591606049.313323975
-0.103017745,0.286863671,0.304800626,-0.036905070,1591606049.333542109
0.098095194,-0.423017140,0.434242061,-0.051294048,1591606049.354118347
-0.270611861,-0.138107124,0.303816322,-0.009192959,1591606049.372660637
0.068167673,0.363478106,0.369815041,0.030776431,1591606049.393913031
-0.051542410,0.059414508,0.078655602,-0.018385919,1591606049.412794828
0.000000000,0.060611609,0.060611609,0.000000000,1591606049.432941437
0.160344437,-0.403863527,0.434529730,-0.004263402,1591606049.454454660
-0.249064047,0.229402831,0.338612696,0.001598776,1591606049.473574877
0.077744480,-0.263802711,0.275020135,0.020917315,1591606049.493122578
-0.007249679,0.291652074,0.291742164,-0.044632485,1591606049.513104200
0.075350278,-1.503999226,1.505885565,0.493355497,1591606049.533451080
0.045422758,-1.226271833,1.227112805,0.978450664,1591606049.553436518
-0.587843581,-0.650466261,0.876736239,0.998701816,1591606049.573702574
0.058590867,-0.826440083,0.828514394,1.042001971,1591606049.593888521
-0.265823458,-0.673211177,0.723792373,1.162576308,1591606049.613903046
0.000000000,0.000000000,0.000000000,0.000000000,1591606049.631994009
0.098095194,-0.372738905,0.385430874,1.274357349,1591606049.652856827
0.268083512,-0.085434688,0.281367829,1.101689628,1591606049.673177958
-0.442994381,-0.154866536,0.469284205,1.076508897,1591606049.693549633
0.652352879,-0.284153425,0.711552842,1.156447706,1591606049.713484526
0.172315446,-0.354782393,0.394414958,1.158579301,1591606049.733559608
0.816355692,0.471217180,0.942593363,1.145789198,1591606049.752201319
0.420115317,-0.169231746,0.452919710,1.187090849,1591606049.774219751
0.123234312,0.611277977,0.623576347,1.119675827,1591606049.793629885
-0.353211819,-0.440973652,0.564992346,1.253972973,1591606049.812552214
0.118445908,-0.162049141,0.200722089,1.110616082,1591606049.834603310
-0.105411947,0.174336193,0.203727236,1.191354306,1591606049.852845669
0.678689097,-0.303307039,0.743380152,1.235720325,1591606049.874412775
-0.253852450,0.231797032,0.343759990,1.109416993,1591606049.893406391
0.703828214,0.437698357,0.828826886,1.075975931,1591606049.913133144
0.760091953,-0.223101283,0.792157787,1.125804429,1591606049.933434486
0.142387925,-0.010017340,0.142739862,1.180695798,1591606049.954334974
0.440466032,-0.405060627,0.598401568,1.163642105,1591606049.973504066
0.712207920,0.187504302,0.736476737,1.126870360,1591606049.993928194
0.217805277,-0.634903950,0.671224377,1.107418556,1591606050.012768269
-0.549536355,-0.261408510,0.608543026,1.183893324,1591606050.032684326
0.135205320,-0.333234578,0.359618913,1.078107660,1591606050.052777529
0.029860447,0.252147747,0.253909693,1.148187376,1591606050.073228359
0.483561661,-0.790527058,0.926695694,1.176965240,1591606050.094597340
-0.000000000,0.065400013,0.065400013,227780941.776179224,1591606050.113842010
0.676294895,0.661556249,0.946061021,1.007228595,1591606050.133757353
0.772062962,0.244965142,0.809993295,1.061586999,1591606050.153342724
0.673900693,0.082159429,0.678890504,1.104220964,1591606050.174538851
0.303996537,-0.597793861,0.670649979,1.129534987,1591606050.192650557
0.277660319,-0.191976661,0.337565240,1.138328216,1591606050.213973522
0.744529642,0.624446123,0.971729051,1.086234765,1591606050.232897997
0.150767631,0.847106877,0.860419049,1.166306732,1591606050.254226685
0.417721116,-0.021988348,0.418299436,1.157913244,1591606050.273633242
-0.595026186,0.140817369,0.611461932,1.041069331,1591606050.293071985
0.385399393,-0.397878022,0.553931055,1.190288375,1591606050.313736916
-0.037177200,0.555014238,0.556257988,1.112614585,1591606050.334012032
0.300405234,0.426924449,0.522022787,1.046398585,1591606050.353418827
0.721784727,-0.233875190,0.758729725,1.113014260,1591606050.373688459
-0.007249679,0.437698357,0.437758392,1.101822853,1591606050.392660141
0.487152964,0.449669365,0.662963459,1.146322097,1591606050.412455082
0.165132841,0.284469469,0.328925119,1.176965240,1591606050.434191942
0.488350065,1.032657506,1.142307888,1.117011200,1591606050.452935457
0.434480527,-0.079449183,0.441684844,1.233455305,1591606050.474494219
0.568555820,-0.268591115,0.628805938,1.151917800,1591606050.493947268
0.090912589,-0.075857885,0.118404044,1.156980605,1591606050.513774872
-0.124565560,-0.446959156,0.463992528,1.173501265,1591606050.534656048
-0.721918874,-0.717503908,1.017830398,1.126603910,1591606050.553413153
-0.545945052,0.224614427,0.590345358,1.070646677,1591606050.573821783
0.241747294,-0.068675280,0.251312650,1.199881085,1591606050.594471216
0.192666160,-0.158457838,0.249457683,1.146188805,1591606050.612944603
0.393779099,-0.481675081,0.622151800,1.246645282,1591606050.633128643
-0.205968417,0.223417327,0.303872161,1.139127564,1591606050.653759718
0.265689310,-0.497237391,0.563769308,1.159645232,1591606050.673348665
0.478773258,0.399391130,0.623487857,1.195884078,1591606050.693765879
0.635593467,-0.482872181,0.798213379,1.184426222,1591606050.713662386
0.226184983,1.179900908,1.201384951,1.199081737,1591606050.733699560
-0.193997408,-0.757008235,0.781470705,1.205210339,1591606050.753390312
0.000000000,0.000000000,0.000000000,0.000000000,1591606050.773309708
0.839100608,0.121663756,0.847874932,1.058522631,1591606050.793332815
0.551796409,0.072582617,0.556549650,1.104887154,1591606050.813995838
0.000000000,0.497553398,0.497553398,1.020152056,1591606050.833087683
-0.313707491,-0.693561891,0.761209883,1.048929988,1591606050.852776051
-0.263429257,0.098918840,0.281389250,1.120475175,1591606050.873594046
0.151964732,-0.493646089,0.516507251,1.102488976,1591606050.894242764
0.538628300,0.584941759,0.795158668,1.117677390,1591606050.913808584
0.371034183,-0.129727418,0.393059243,1.162709599,1591606050.933348179
0.712207920,1.177506706,1.376140314,1.121274656,1591606050.952270985
0.029860447,-0.742643025,0.743243102,1.230657520,1591606050.973991632
0.466802250,-0.133318721,0.485467014,1.191620755,1591606050.992615938
0.648761576,0.246162242,0.693892954,1.099291451,1591606051.013938189
0.086124186,0.140817369,0.165066371,1.174833645,1591606051.033301115
