0.012226574,0.000532925,-0.108154297,1582205663.228778839
0.014621593,0.001065850,-0.106323242,1582205663.295719147
-0.012921131,-0.001598776,-0.109069824,1582205663.361497402
-16634064318955348033536.000000000,0.000000000,0.000000000,1582205663.428445816
-0.028488758,0.000532925,-0.105407715,1582205663.495473862
0.037374279,-0.001065850,-0.107238770,1582205663.561129093
-0.005736073,-0.002398163,-0.111358643,1582205663.628137827
0.012226574,0.001865238,-0.108154297,1582205663.695111513
-0.024896229,-0.001332313,-0.112365723,1582205663.762136221
-0.016513661,-0.000266463,-0.113403320,1582205663.827901840
0.028991710,-0.002131701,-0.121582031,1582205663.894866705
-0.010526112,0.000266463,-0.120574951,1582205663.961897850
-0.005736073,0.000266463,-0.119537354,1582205664.028913498
-16993812176663801233408.000000000,0.000000000,0.000000000,1582205664.094640493
-0.018908680,-0.002398163,-0.125732422,1582205664.161612511
0.027794201,0.000532925,-0.123748779,1582205664.227398872
0.003844005,-0.000799388,-0.126861572,1582205664.294362545
-0.008131092,0.000000000,-0.126861572,1582205664.361316204
0.017016613,-0.001598776,-0.132904053,1582205664.428526878
0.023004162,-0.000266463,-0.133941650,1582205664.495543957
-0.020106190,0.000799388,-0.130920410,1582205664.561232567
0.013424083,-0.000266463,-0.131958008,1582205664.628210783
0.015819103,-0.000799388,0.000000000,1582205664.695251942
-0.028488758,-0.000532925,-0.137023926,1582205664.760888100
-0.014118641,-0.000266463,0.000000000,1582205664.818835020
0.019411632,-0.000266463,-0.139068604,1582205664.894871950
0.018214122,0.001065850,0.000000000,1582205664.960636377
0.003844005,0.002131701,-0.126800537,1582205665.027616978
0.009831554,-0.000799388,-0.129882812,1582205665.094623089
-0.009328602,0.000000000,-0.129882812,1582205665.160459995
-0.000000000,0.000000000,0.000000000,1582205665.227658749
0.006239025,0.000799388,-0.122772217,1582205665.294537783
0.031386730,0.000799388,-0.119689941,1582205665.361495733
-0.000000000,0.000000000,0.000000000,1582205665.427328825
-0.003341053,0.000532925,-0.115631104,1582205665.494332075
-0.018908680,-0.000799388,-0.118713379,1582205665.561235428
0.032584240,-0.000532925,-0.120727539,1582205665.628315926
-0.011723622,0.001065850,-0.116638184,1582205665.694107771
-0.048846424,0.001598776,-0.110595703,1582205665.760982513
-0.009328602,0.000266463,-0.109558105,1582205665.826774359
-0.005736073,0.001065850,-0.105468750,1582205665.893826485
-0.008131092,-0.001598776,-0.111602783,1582205665.960737705
0.031386730,0.000532925,-0.109558105,1582205666.027760267
0.002646495,0.001865238,-0.102508545,1582205666.093615770
0.028991710,0.000266463,-0.101470947,1582205666.160568953
-0.005736073,-0.001065850,-0.105499268,1582205666.227655172
-0.010526112,0.000266463,-0.104461670,1582205666.294548035
-0.022501210,0.001065850,-0.100433350,1582205666.360362768
-0.006933583,-0.000266463,-0.101470947,1582205666.427378178
0.006239025,-0.000266463,-0.102508545,1582205666.494353294
0.007436535,-0.001332313,-0.107543945,1582205666.560141325
0.024201671,-0.001332313,-0.112670898,1582205666.627110720
0.001448986,-0.000532925,-0.114685059,1582205666.694175482
-0.005736073,0.000266463,-0.113647461,1582205666.761112928
0.001448986,0.001065850,-0.109619141,1582205666.826793671
0.003844005,0.000266463,-0.108581543,1582205666.893855810
